length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.7,0.49,0.86,0.98,1,1,[600730.19768709]
10000000.0,0.7,0.49,0.88,0.98,1,1,[586123.9106771]
10000000.0,0.7,0.49,0.9,0.98,1,1,[571128.84454944]
10000000.0,0.7,0.49,0.92,0.98,1,1,[555527.79799122]
10000000.0,0.7,0.49,0.9400000000000001,0.9600000000000001,1,1,[528800.6775488]
10000000.0,0.7,0.49,0.9400000000000001,0.98,1,1,[538837.99188899]
10000000.0,0.7,0.49,0.9600000000000001,0.9400000000000001,1,1,[500171.67489538]
10000000.0,0.7,0.49,0.9600000000000001,0.9600000000000001,1,1,[510599.3021905]
10000000.0,0.7,0.49,0.9600000000000001,0.98,1,1,[519778.16282996]
10000000.0,0.7,0.49,0.98,0.9,1,1,[455833.49690201]
10000000.0,0.7,0.49,0.98,0.92,1,1,[465900.24248661]
10000000.0,0.7,0.49,0.98,0.9400000000000001,1,1,[475866.94514606]
10000000.0,0.7,0.49,0.98,0.9600000000000001,1,1,[485505.14553715]
10000000.0,0.7,0.49,0.98,0.98,1,1,[493114.84683699]
