length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.25,0.175,0.02,0.02,1,1,[71809.3963911]
10000000.0,0.25,0.175,0.02,0.04,1,1,[122784.31010241]
10000000.0,0.25,0.175,0.04,0.04,1,1,[272865.64494695]
10000000.0,0.25,0.175,0.04,0.06,1,1,[408760.60291038]
10000000.0,0.25,0.175,0.04,0.08,1,1,[543234.24129097]
10000000.0,0.25,0.175,0.04,0.1,1,1,[673253.24922423]
10000000.0,0.25,0.175,0.04,0.12000000000000001,1,1,[785785.33251634]
10000000.0,0.25,0.175,0.04,0.13999999999999999,1,1,[790122.80674293]
10000000.0,0.25,0.175,0.06,0.06,1,1,[469130.50887118]
10000000.0,0.25,0.175,0.06,0.08,1,1,[625301.74449906]
10000000.0,0.25,0.175,0.06,0.1,1,1,[781159.97841271]
10000000.0,0.25,0.175,0.06,0.12000000000000001,1,1,[936450.99814956]
10000000.0,0.25,0.175,0.06,0.13999999999999999,1,1,[1090719.55275187]
10000000.0,0.25,0.175,0.06,0.16,1,1,[1243105.81706162]
10000000.0,0.25,0.175,0.06,0.18,1,1,[1391867.30407958]
10000000.0,0.25,0.175,0.06,0.19999999999999998,1,1,[1533121.18810239]
10000000.0,0.25,0.175,0.06,0.22,1,1,[1656988.72655706]
10000000.0,0.25,0.175,0.06,0.24,1,1,[1733022.30722355]
10000000.0,0.25,0.175,0.06,0.26,1,1,[1643856.82040832]
10000000.0,0.25,0.175,0.08,0.08,1,1,[660652.85137258]
10000000.0,0.25,0.175,0.08,0.1,1,1,[825713.09347759]
10000000.0,0.25,0.175,0.08,0.12000000000000001,1,1,[990631.40517047]
10000000.0,0.25,0.175,0.08,0.13999999999999999,1,1,[1155331.1153168]
10000000.0,0.25,0.175,0.08,0.16,1,1,[1319697.49362119]
10000000.0,0.25,0.175,0.08,0.18,1,1,[1483558.59780808]
10000000.0,0.25,0.175,0.08,0.19999999999999998,1,1,[1646650.92047864]
10000000.0,0.25,0.175,0.08,0.22,1,1,[1808558.93220918]
10000000.0,0.25,0.175,0.08,0.24,1,1,[1968604.2126532]
10000000.0,0.25,0.175,0.08,0.26,1,1,[2125630.91859276]
10000000.0,0.25,0.175,0.08,0.28,1,1,[2277562.40785074]
10000000.0,0.25,0.175,0.08,0.30000000000000004,1,1,[2420406.87146487]
10000000.0,0.25,0.175,0.08,0.32,1,1,[2545783.99153193]
10000000.0,0.25,0.175,0.08,0.34,1,1,[2633895.51691423]
10000000.0,0.25,0.175,0.08,0.36000000000000004,1,1,[2629962.04366176]
10000000.0,0.25,0.175,0.08,0.38,1,1,[2364887.57228541]
10000000.0,0.25,0.175,0.1,0.12000000000000001,1,1,[1016874.46366769]
10000000.0,0.25,0.175,0.1,0.13999999999999999,1,1,[1186229.75824134]
