length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.3,0.15,0.04,0.02,1,5,[2.2321087e-07]
10000000.0,0.3,0.15,0.06,0.02,1,5,[5.12677195e-08]
10000000.0,0.3,0.15,0.06,0.04,1,5,[2.48354234e-07]
10000000.0,0.3,0.15,0.08,0.04,1,5,[2.56426833e-07]
10000000.0,0.3,0.15,0.1,0.04,1,5,[2.61060668e-07]
10000000.0,0.3,0.15,0.12000000000000001,0.04,1,5,[5.26939862e-07]
10000000.0,0.3,0.15,0.16,0.02,1,5,[3.35550306e-07]
10000000.0,0.3,0.15,0.16,0.04,1,5,[1.34213432e-07]
10000000.0,0.3,0.15,0.22,0.04,1,5,[1.30504904e-07]
10000000.0,0.3,0.15,0.24,0.02,1,5,[1.08359709e-06]
10000000.0,0.3,0.15,0.24,0.04,1,5,[4.33412176e-07]
10000000.0,0.3,0.15,0.28,0.02,1,5,[1.47141267e-07]
10000000.0,0.3,0.15,0.32,0.02,1,5,[8.54182686e-08]
10000000.0,0.3,0.15,0.32,0.04,1,5,[2.93917179e-07]
10000000.0,0.3,0.15,0.36000000000000004,0.02,1,5,[8.62827399e-08]
10000000.0,0.3,0.15,0.36000000000000004,0.04,1,5,[3.19791048e-07]
10000000.0,0.3,0.15,0.38,0.02,1,5,[5.65977249e-08]
10000000.0,0.3,0.15,0.4,0.04,1,5,[1.19156467e-07]
10000000.0,0.3,0.15,0.46,0.02,1,5,[1.6815725e-07]
10000000.0,0.3,0.15,0.48000000000000004,0.02,1,5,[1.13954392e-07]
10000000.0,0.3,0.15,0.5,0.02,1,5,[8.44959562e-08]
10000000.0,0.3,0.15,0.5,0.04,1,5,[2.53563648e-07]
10000000.0,0.3,0.15,0.54,0.02,1,5,[1.05926196e-07]
10000000.0,0.3,0.15,0.56,0.02,1,5,[3.52210296e-07]
10000000.0,0.3,0.15,0.56,0.04,1,5,[1.40873221e-07]
10000000.0,0.3,0.15,0.5800000000000001,0.02,1,5,[9.52326039e-08]
10000000.0,0.3,0.15,0.5800000000000001,0.04,1,5,[1.30071889e-06]
10000000.0,0.3,0.15,0.6,0.02,1,5,[4.67484355e-08]
10000000.0,0.3,0.15,0.64,0.02,1,5,[5.46262109e-08]
10000000.0,0.3,0.15,0.7000000000000001,0.02,1,5,[5.68742052e-08]
10000000.0,0.3,0.15,0.7200000000000001,0.02,1,5,[8.90519828e-08]
10000000.0,0.3,0.15,0.74,0.02,1,5,[3.17124481e-07]
10000000.0,0.3,0.15,0.76,0.02,1,5,[2.01332608e-07]
10000000.0,0.3,0.15,0.88,0.02,1,5,[6.98544385e-07]
10000000.0,0.3,0.15,0.98,0.02,1,5,[1.02880767e-07]
10000000.0,0.3,0.15,0.98,0.04,1,5,[2.16314414e-05]
100000000.0,0.3,0.15,0.02,0.02,1,5,[1.34663818e-07]
100000000.0,0.3,0.15,0.02,0.06,1,5,[1.04521465e-06]
100000000.0,0.3,0.15,0.02,0.08,1,5,[2.78722925e-07]
100000000.0,0.3,0.15,0.04,0.02,1,5,[4.93132714e-08]
100000000.0,0.3,0.15,0.04,0.04,1,5,[2.16804076e-05]
100000000.0,0.3,0.15,0.06,0.04,1,5,[4.54895542e-06]
100000000.0,0.3,0.15,0.13999999999999999,0.02,1,5,[4.14580878e-08]
100000000.0,0.3,0.15,0.13999999999999999,0.04,1,5,[1.61149456e-07]
100000000.0,0.3,0.15,0.16,0.02,1,5,[4.15552416e-08]
100000000.0,0.3,0.15,0.16,0.04,1,5,[1.66213823e-07]
100000000.0,0.3,0.15,0.22,0.02,1,5,[5.69134163e-08]
100000000.0,0.3,0.15,0.26,0.02,1,5,[1.29387157e-07]
100000000.0,0.3,0.15,0.28,0.02,1,5,[5.85555684e-08]
100000000.0,0.3,0.15,0.30000000000000004,0.02,1,5,[1.53207831e-07]
100000000.0,0.3,0.15,0.36000000000000004,0.02,1,5,[1.08205382e-06]
100000000.0,0.3,0.15,0.4,0.02,1,5,[4.24485863e-08]
100000000.0,0.3,0.15,0.46,0.02,1,5,[7.13605046e-08]
100000000.0,0.3,0.15,0.48000000000000004,0.02,1,5,[2.90195323e-07]
100000000.0,0.3,0.15,0.52,0.02,1,5,[3.24344543e-07]
100000000.0,0.3,0.15,0.56,0.02,1,5,[5.0737776e-08]
100000000.0,0.3,0.15,0.6,0.02,1,5,[7.89854595e-08]
100000000.0,0.3,0.15,0.64,0.02,1,5,[6.43195472e-08]
100000000.0,0.3,0.15,0.66,0.02,1,5,[9.34513587e-08]
100000000.0,0.3,0.15,0.68,0.02,1,5,[5.53468994e-08]
100000000.0,0.3,0.15,0.7200000000000001,0.02,1,5,[1.33591787e-07]
100000000.0,0.3,0.15,0.74,0.02,1,5,[9.20009263e-08]
100000000.0,0.3,0.15,0.78,0.02,1,5,[5.8582965e-07]
100000000.0,0.3,0.15,0.8400000000000001,0.02,1,5,[2.21993853e-07]
100000000.0,0.3,0.15,0.86,0.02,1,5,[5.28592492e-08]
100000000.0,0.3,0.15,0.88,0.02,1,5,[4.35404707e-08]
100000000.0,0.3,0.15,0.9,0.02,1,5,[1.01331242e-07]
100000000.0,0.3,0.15,0.92,0.02,1,5,[5.62369594e-07]
100000000.0,0.3,0.15,0.9600000000000001,0.02,1,5,[4.5787238e-08]
100000000.0,0.3,0.15,0.98,0.02,1,5,[7.78016975e-08]
1000000000.0,0.3,0.15,0.02,0.02,1,5,[5.40441941e-08]
1000000000.0,0.3,0.15,0.04,0.02,1,5,[4.61010502e-07]
1000000000.0,0.3,0.15,0.04,0.04,1,5,[1.84401681e-07]
1000000000.0,0.3,0.15,0.08,0.02,1,5,[4.18957249e-08]
1000000000.0,0.3,0.15,0.16,0.02,1,5,[3.97734404e-08]
1000000000.0,0.3,0.15,0.19999999999999998,0.02,1,5,[7.33983668e-08]
1000000000.0,0.3,0.15,0.26,0.02,1,5,[4.73914852e-08]
1000000000.0,0.3,0.15,0.28,0.02,1,5,[8.71595413e-08]
