length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.07,0.035,0.04,0.13999999999999999,1,5,[4.31919903e-07]
10000000.0,0.07,0.035,0.1,0.48000000000000004,1,5,[1.49832381e-06]
10000000.0,0.07,0.035,0.12000000000000001,0.56,1,5,[2.53128007e-06]
10000000.0,0.07,0.035,0.16,0.68,1,5,[1.49643504e-06]
10000000.0,0.07,0.035,0.26,0.8400000000000001,1,5,[1.51127726e-06]
10000000.0,0.07,0.035,0.4,0.92,1,5,[7.95945089e-06]
10000000.0,0.07,0.035,0.86,0.98,1,5,[2.73389259e-06]
10000000.0,0.07,0.035,0.9,0.9600000000000001,1,5,[1.3961413e-06]
10000000.0,0.07,0.035,0.92,0.98,1,5,[1.46424776e-06]
10000000.0,0.07,0.035,0.9400000000000001,0.9400000000000001,1,5,[3.69255622e-06]
10000000.0,0.07,0.035,0.9600000000000001,0.9400000000000001,1,5,[1.65591686e-06]
10000000.0,0.07,0.035,0.98,0.8400000000000001,1,5,[1.0736892e-06]
10000000.0,0.07,0.035,0.98,0.86,1,5,[2.13187049e-06]
10000000.0,0.07,0.035,0.98,0.88,1,5,[3.34720818e-06]
100000000.0,0.07,0.035,0.04,0.62,1,5,[1.06584677e-05]
100000000.0,0.07,0.035,0.08,0.86,1,5,[1.33064972e-06]
100000000.0,0.07,0.035,0.98,0.98,1,5,[2.0287705e-06]
1000000000.0,0.07,0.035,0.02,0.8200000000000001,1,5,[2.39648613e-06]
10000000.0,0.07,0.035,0.04,0.13999999999999999,1,10,[2.03479672e-07]
