length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.6,0.3,0.04,0.02,1,5,[1.8427071e-07]
10000000.0,0.6,0.3,0.04,0.13999999999999999,1,5,[6.06789027e-07]
10000000.0,0.6,0.3,0.04,0.16,1,5,[9.30968238e-07]
10000000.0,0.6,0.3,0.06,0.02,1,5,[4.24013605e-08]
10000000.0,0.6,0.3,0.06,0.04,1,5,[2.05415593e-07]
10000000.0,0.6,0.3,0.06,0.19999999999999998,1,5,[3.85878065e-07]
10000000.0,0.6,0.3,0.06,0.22,1,5,[5.10155811e-07]
10000000.0,0.6,0.3,0.08,0.04,1,5,[2.12211966e-07]
10000000.0,0.6,0.3,0.08,0.08,1,5,[4.90378853e-07]
10000000.0,0.6,0.3,0.08,0.18,1,5,[5.27825253e-07]
10000000.0,0.6,0.3,0.08,0.19999999999999998,1,5,[3.51962375e-07]
10000000.0,0.6,0.3,0.08,0.22,1,5,[3.87413212e-07]
10000000.0,0.6,0.3,0.08,0.24,1,5,[4.23726869e-07]
10000000.0,0.6,0.3,0.08,0.26,1,5,[4.64616069e-07]
10000000.0,0.6,0.3,0.08,0.28,1,5,[5.31987006e-07]
10000000.0,0.6,0.3,0.08,0.30000000000000004,1,5,[8.30858754e-07]
10000000.0,0.6,0.3,0.1,0.04,1,5,[2.16040078e-07]
10000000.0,0.6,0.3,0.1,0.13999999999999999,1,5,[2.52239594e-07]
10000000.0,0.6,0.3,0.1,0.16,1,5,[3.71685235e-07]
10000000.0,0.6,0.3,0.1,0.19999999999999998,1,5,[9.46178241e-07]
10000000.0,0.6,0.3,0.1,0.38,1,5,[4.59094989e-06]
10000000.0,0.6,0.3,0.1,0.4,1,5,[9.67389074e-07]
10000000.0,0.6,0.3,0.1,0.46,1,5,[1.63372014e-06]
10000000.0,0.6,0.3,0.1,0.48000000000000004,1,5,[1.95105496e-06]
10000000.0,0.6,0.3,0.1,0.5,1,5,[6.55572162e-06]
10000000.0,0.6,0.3,0.1,0.52,1,5,[1.40871231e-06]
10000000.0,0.6,0.3,0.12000000000000001,0.04,1,5,[4.35911783e-07]
10000000.0,0.6,0.3,0.12000000000000001,0.06,1,5,[1.30775596e-07]
10000000.0,0.6,0.3,0.12000000000000001,0.16,1,5,[3.74390401e-07]
10000000.0,0.6,0.3,0.12000000000000001,0.24,1,5,[7.28225866e-07]
10000000.0,0.6,0.3,0.12000000000000001,0.26,1,5,[5.7552681e-07]
10000000.0,0.6,0.3,0.12000000000000001,0.30000000000000004,1,5,[5.65757461e-07]
10000000.0,0.6,0.3,0.12000000000000001,0.32,1,5,[1.23161825e-06]
10000000.0,0.6,0.3,0.12000000000000001,0.34,1,5,[3.28470352e-06]
10000000.0,0.6,0.3,0.12000000000000001,0.36000000000000004,1,5,[6.95717656e-07]
10000000.0,0.6,0.3,0.12000000000000001,0.38,1,5,[1.93007768e-06]
10000000.0,0.6,0.3,0.12000000000000001,0.42000000000000004,1,5,[2.94784043e-06]
10000000.0,0.6,0.3,0.12000000000000001,0.54,1,5,[1.06131595e-06]
10000000.0,0.6,0.3,0.12000000000000001,0.56,1,5,[3.15659316e-06]
10000000.0,0.6,0.3,0.13999999999999999,0.08,1,5,[1.86846134e-07]
10000000.0,0.6,0.3,0.13999999999999999,0.13999999999999999,1,5,[1.10063411e-06]
10000000.0,0.6,0.3,0.13999999999999999,0.19999999999999998,1,5,[1.59148201e-06]
10000000.0,0.6,0.3,0.13999999999999999,0.32,1,5,[7.01468021e-07]
10000000.0,0.6,0.3,0.13999999999999999,0.36000000000000004,1,5,[7.37084058e-07]
10000000.0,0.6,0.3,0.13999999999999999,0.38,1,5,[2.27150267e-05]
10000000.0,0.6,0.3,0.13999999999999999,0.4,1,5,[4.7828685e-06]
10000000.0,0.6,0.3,0.13999999999999999,0.42000000000000004,1,5,[1.00459741e-06]
10000000.0,0.6,0.3,0.13999999999999999,0.48000000000000004,1,5,[3.42037246e-06]
10000000.0,0.6,0.3,0.13999999999999999,0.54,1,5,[9.19200491e-07]
10000000.0,0.6,0.3,0.13999999999999999,0.56,1,5,[1.07708795e-06]
10000000.0,0.6,0.3,0.13999999999999999,0.5800000000000001,1,5,[3.12145646e-06]
10000000.0,0.6,0.3,0.13999999999999999,0.64,1,5,[1.88804225e-06]
10000000.0,0.6,0.3,0.13999999999999999,0.66,1,5,[1.31777863e-06]
10000000.0,0.6,0.3,0.16,0.02,1,5,[2.77225726e-07]
10000000.0,0.6,0.3,0.16,0.04,1,5,[1.10891393e-07]
10000000.0,0.6,0.3,0.16,0.06,1,5,[1.03890705e-07]
10000000.0,0.6,0.3,0.16,0.08,1,5,[1.8365017e-07]
10000000.0,0.6,0.3,0.16,0.13999999999999999,1,5,[2.76010162e-07]
10000000.0,0.6,0.3,0.16,0.16,1,5,[1.89924894e-06]
10000000.0,0.6,0.3,0.16,0.18,1,5,[4.27340209e-07]
10000000.0,0.6,0.3,0.16,0.32,1,5,[1.10199035e-06]
