length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.12,0.085,0.02,0.02,1,1,[181344.24806179]
10000000.0,0.12,0.085,0.02,0.04,1,1,[362583.08177012]
10000000.0,0.12,0.085,0.02,0.06,1,1,[543696.16950998]
10000000.0,0.12,0.085,0.02,0.08,1,1,[724652.32101496]
10000000.0,0.12,0.085,0.02,0.1,1,1,[905411.58147116]
10000000.0,0.12,0.085,0.02,0.12000000000000001,1,1,[1085923.09058561]
10000000.0,0.12,0.085,0.02,0.13999999999999999,1,1,[1266121.6536637]
10000000.0,0.12,0.085,0.02,0.16,1,1,[1445922.85573398]
10000000.0,0.12,0.085,0.02,0.18,1,1,[1625216.12198114]
10000000.0,0.12,0.085,0.02,0.19999999999999998,1,1,[1803854.73110838]
10000000.0,0.12,0.085,0.02,0.22,1,1,[1981641.18704315]
10000000.0,0.12,0.085,0.02,0.24,1,1,[2158305.35145855]
10000000.0,0.12,0.085,0.02,0.26,1,1,[2333471.00156348]
10000000.0,0.12,0.085,0.02,0.28,1,1,[2506603.36946767]
10000000.0,0.12,0.085,0.02,0.30000000000000004,1,1,[2676924.47946718]
10000000.0,0.12,0.085,0.02,0.32,1,1,[2843272.14073526]
10000000.0,0.12,0.085,0.02,0.34,1,1,[3003856.84483443]
10000000.0,0.12,0.085,0.02,0.36000000000000004,1,1,[3155827.1705982]
10000000.0,0.12,0.085,0.02,0.38,1,1,[3294466.77271122]
10000000.0,0.12,0.085,0.02,0.4,1,1,[3411694.29423661]
10000000.0,0.12,0.085,0.02,0.42000000000000004,1,1,[3493541.80280356]
10000000.0,0.12,0.085,0.02,0.44,1,1,[3520055.73814743]
10000000.0,0.12,0.085,0.02,0.46,1,1,[3554325.36111114]
10000000.0,0.12,0.085,0.04,0.02,1,1,[259523.49344823]
10000000.0,0.12,0.085,0.04,0.04,1,1,[518994.04767113]
10000000.0,0.12,0.085,0.04,0.06,1,1,[778409.91572531]
10000000.0,0.12,0.085,0.04,0.08,1,1,[1037765.95127653]
10000000.0,0.12,0.085,0.04,0.1,1,1,[1297055.6727121]
10000000.0,0.12,0.085,0.04,0.12000000000000001,1,1,[1556271.3957335]
10000000.0,0.12,0.085,0.04,0.13999999999999999,1,1,[1815404.14254178]
10000000.0,0.12,0.085,0.04,0.16,1,1,[2074443.46188368]
10000000.0,0.12,0.085,0.04,0.18,1,1,[2333377.18223787]
10000000.0,0.12,0.085,0.04,0.19999999999999998,1,1,[2592191.09594644]
10000000.0,0.12,0.085,0.04,0.22,1,1,[2850868.56216889]
10000000.0,0.12,0.085,0.04,0.24,1,1,[3109390.00927145]
10000000.0,0.12,0.085,0.04,0.26,1,1,[3367732.30946444]
10000000.0,0.12,0.085,0.04,0.28,1,1,[3625867.98862437]
10000000.0,0.12,0.085,0.04,0.30000000000000004,1,1,[3883764.22091322]
10000000.0,0.12,0.085,0.04,0.32,1,1,[4141381.53930135]
10000000.0,0.12,0.085,0.04,0.34,1,1,[4398672.16692154]
10000000.0,0.12,0.085,0.04,0.36000000000000004,1,1,[4655577.83657679]
10000000.0,0.12,0.085,0.04,0.38,1,1,[4912026.91089652]
10000000.0,0.12,0.085,0.04,0.4,1,1,[5167930.53444933]
10000000.0,0.12,0.085,0.04,0.42000000000000004,1,1,[5423177.42689974]
10000000.0,0.12,0.085,0.04,0.44,1,1,[5677626.73898184]
10000000.0,0.12,0.085,0.04,0.46,1,1,[5931098.10034431]
