length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.12,0.075,0.06,0.02,1,1,[23105.59119441]
10000000.0,0.12,0.075,0.06,0.04,1,1,[46193.31779251]
10000000.0,0.12,0.075,0.06,0.06,1,1,[69263.05619664]
10000000.0,0.12,0.075,0.06,0.08,1,1,[92313.37572693]
10000000.0,0.12,0.075,0.06,0.1,1,1,[115342.4134367]
10000000.0,0.12,0.075,0.06,0.12000000000000001,1,1,[138347.95627526]
10000000.0,0.12,0.075,0.06,0.13999999999999999,1,1,[161327.43280218]
10000000.0,0.12,0.075,0.06,0.16,1,1,[184277.87414533]
10000000.0,0.12,0.075,0.06,0.18,1,1,[207195.85601553]
10000000.0,0.12,0.075,0.06,0.19999999999999998,1,1,[230077.42350461]
10000000.0,0.12,0.075,0.06,0.22,1,1,[252917.99694513]
10000000.0,0.12,0.075,0.06,0.24,1,1,[275712.255173]
10000000.0,0.12,0.075,0.06,0.26,1,1,[298453.99082851]
10000000.0,0.12,0.075,0.06,0.28,1,1,[321135.93038148]
10000000.0,0.12,0.075,0.06,0.30000000000000004,1,1,[343749.50906946]
10000000.0,0.12,0.075,0.06,0.32,1,1,[366284.58759226]
10000000.0,0.12,0.075,0.06,0.34,1,1,[388729.09280987]
10000000.0,0.12,0.075,0.06,0.36000000000000004,1,1,[411068.55827843]
10000000.0,0.12,0.075,0.06,0.38,1,1,[433285.53138348]
10000000.0,0.12,0.075,0.06,0.4,1,1,[455358.80080982]
10000000.0,0.12,0.075,0.06,0.42000000000000004,1,1,[477262.3791393]
10000000.0,0.12,0.075,0.06,0.44,1,1,[498964.1473683]
10000000.0,0.12,0.075,0.06,0.46,1,1,[520424.02607824]
10000000.0,0.12,0.075,0.06,0.48000000000000004,1,1,[541591.47367586]
10000000.0,0.12,0.075,0.06,0.5,1,1,[562402.01183117]
10000000.0,0.12,0.075,0.06,0.52,1,1,[582772.31847982]
10000000.0,0.12,0.075,0.06,0.54,1,1,[602593.16818417]
10000000.0,0.12,0.075,0.06,0.56,1,1,[621719.06339235]
10000000.0,0.12,0.075,0.06,0.5800000000000001,1,1,[639952.64815357]
10000000.0,0.12,0.075,0.06,0.6,1,1,[657020.65653561]
10000000.0,0.12,0.075,0.06,0.62,1,1,[672535.67273302]
10000000.0,0.12,0.075,0.06,0.64,1,1,[685933.20808962]
10000000.0,0.12,0.075,0.06,0.66,1,1,[696363.94342752]
10000000.0,0.12,0.075,0.06,0.68,1,1,[702500.30453787]
10000000.0,0.12,0.075,0.06,0.7000000000000001,1,1,[702169.19201764]
10000000.0,0.12,0.075,0.06,0.7200000000000001,1,1,[691605.25577104]
10000000.0,0.12,0.075,0.06,0.74,1,1,[663797.94970358]
10000000.0,0.12,0.075,0.06,0.76,1,1,[604413.63966397]
10000000.0,0.12,0.075,0.06,0.78,1,1,[480200.70447136]
10000000.0,0.12,0.075,0.06,0.8,1,1,[199274.60395349]
10000000.0,0.12,0.075,0.08,0.02,1,1,[35044.75608466]
10000000.0,0.12,0.075,0.08,0.04,1,1,[70075.27440749]
10000000.0,0.12,0.075,0.08,0.06,1,1,[105091.81830672]
10000000.0,0.12,0.075,0.08,0.08,1,1,[140093.67042674]
10000000.0,0.12,0.075,0.08,0.1,1,1,[175079.8139545]
10000000.0,0.12,0.075,0.08,0.12000000000000001,1,1,[210049.01185729]
10000000.0,0.12,0.075,0.08,0.13999999999999999,1,1,[244999.81761395]
10000000.0,0.12,0.075,0.08,0.16,1,1,[279930.56410358]
10000000.0,0.12,0.075,0.08,0.18,1,1,[314839.34090368]
10000000.0,0.12,0.075,0.08,0.19999999999999998,1,1,[349723.96262475]
10000000.0,0.12,0.075,0.08,0.22,1,1,[384581.92847427]
10000000.0,0.12,0.075,0.08,0.24,1,1,[419410.372114]
10000000.0,0.12,0.075,0.08,0.26,1,1,[454206.00009647]
10000000.0,0.12,0.075,0.08,0.28,1,1,[488965.01642956]
