length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.11,0.075,0.02,0.02,1,1,[81869.59616554]
10000000.0,0.11,0.075,0.02,0.04,1,1,[163720.32210621]
10000000.0,0.11,0.075,0.02,0.06,1,1,[245544.1425889]
10000000.0,0.11,0.075,0.02,0.08,1,1,[327331.07279777]
10000000.0,0.11,0.075,0.02,0.1,1,1,[409068.42007798]
10000000.0,0.11,0.075,0.02,0.12000000000000001,1,1,[490739.91549049]
10000000.0,0.11,0.075,0.02,0.13999999999999999,1,1,[572324.4842068]
10000000.0,0.11,0.075,0.02,0.16,1,1,[653794.51298408]
10000000.0,0.11,0.075,0.02,0.18,1,1,[735113.37806066]
10000000.0,0.11,0.075,0.02,0.19999999999999998,1,1,[816231.85689426]
10000000.0,0.11,0.075,0.02,0.22,1,1,[897082.8171188]
10000000.0,0.11,0.075,0.02,0.24,1,1,[977573.18196686]
10000000.0,0.11,0.075,0.02,0.26,1,1,[1057571.47343357]
10000000.0,0.11,0.075,0.02,0.28,1,1,[1136887.95437521]
10000000.0,0.11,0.075,0.02,0.30000000000000004,1,1,[1215241.94908355]
10000000.0,0.11,0.075,0.02,0.32,1,1,[1292206.05154197]
10000000.0,0.11,0.075,0.02,0.34,1,1,[1367106.70241634]
10000000.0,0.11,0.075,0.02,0.36000000000000004,1,1,[1438837.81236739]
10000000.0,0.11,0.075,0.02,0.38,1,1,[1505489.58725896]
10000000.0,0.11,0.075,0.02,0.4,1,1,[1563553.22270775]
10000000.0,0.11,0.075,0.02,0.42000000000000004,1,1,[1606058.73916372]
10000000.0,0.11,0.075,0.02,0.44,1,1,[1617738.18074422]
10000000.0,0.11,0.075,0.02,0.46,1,1,[1561358.68342655]
10000000.0,0.11,0.075,0.02,0.48000000000000004,1,1,[1360940.91862966]
10000000.0,0.11,0.075,0.04,0.02,1,1,[154261.43088739]
10000000.0,0.11,0.075,0.04,0.04,1,1,[308519.0499866]
10000000.0,0.11,0.075,0.04,0.06,1,1,[462770.07438302]
10000000.0,0.11,0.075,0.04,0.08,1,1,[617012.62221425]
10000000.0,0.11,0.075,0.04,0.1,1,1,[771244.57708816]
10000000.0,0.11,0.075,0.04,0.12000000000000001,1,1,[925463.5594382]
10000000.0,0.11,0.075,0.04,0.13999999999999999,1,1,[1079666.85792402]
10000000.0,0.11,0.075,0.04,0.16,1,1,[1233851.3510349]
10000000.0,0.11,0.075,0.04,0.18,1,1,[1388013.41481078]
10000000.0,0.11,0.075,0.04,0.19999999999999998,1,1,[1542148.81154186]
10000000.0,0.11,0.075,0.04,0.22,1,1,[1696252.55328129]
10000000.0,0.11,0.075,0.04,0.24,1,1,[1850318.73238593]
10000000.0,0.11,0.075,0.04,0.26,1,1,[2004340.30893749]
10000000.0,0.11,0.075,0.04,0.28,1,1,[2158308.84154828]
10000000.0,0.11,0.075,0.04,0.30000000000000004,1,1,[2312214.14333135]
10000000.0,0.11,0.075,0.04,0.32,1,1,[2466043.83811541]
10000000.0,0.11,0.075,0.04,0.34,1,1,[2619782.78239054]
10000000.0,0.11,0.075,0.04,0.36000000000000004,1,1,[2773412.3045663]
10000000.0,0.11,0.075,0.04,0.38,1,1,[2926909.19269316]
10000000.0,0.11,0.075,0.04,0.4,1,1,[3080244.33132032]
10000000.0,0.11,0.075,0.04,0.42000000000000004,1,1,[3233380.84193328]
10000000.0,0.11,0.075,0.04,0.44,1,1,[3386271.5100049]
10000000.0,0.11,0.075,0.04,0.46,1,1,[3538855.16916554]
10000000.0,0.11,0.075,0.04,0.48000000000000004,1,1,[3691051.5317387]
10000000.0,0.11,0.075,0.04,0.5,1,1,[3842753.65575079]
10000000.0,0.11,0.075,0.04,0.52,1,1,[3993816.73136306]
10000000.0,0.11,0.075,0.04,0.54,1,1,[4144040.98355046]
10000000.0,0.11,0.075,0.04,0.56,1,1,[4293144.88625541]
10000000.0,0.11,0.075,0.04,0.5800000000000001,1,1,[4440721.87515044]
10000000.0,0.11,0.075,0.04,0.6,1,1,[4586167.8426664]
10000000.0,0.11,0.075,0.04,0.62,1,1,[4728554.5097546]
10000000.0,0.11,0.075,0.04,0.64,1,1,[4866397.06137885]
10000000.0,0.11,0.075,0.04,0.66,1,1,[4997201.64302962]
10000000.0,0.11,0.075,0.04,0.68,1,1,[5116517.60001009]
10000000.0,0.11,0.075,0.04,0.7000000000000001,1,1,[5215762.6199613]
10000000.0,0.11,0.075,0.04,0.7200000000000001,1,1,[5276608.53346836]
10000000.0,0.11,0.075,0.04,0.74,1,1,[5254038.40868519]
10000000.0,0.11,0.075,0.04,0.76,1,1,[5013553.91634057]
10000000.0,0.11,0.075,0.04,0.78,1,1,[4100283.05820985]
10000000.0,0.11,0.075,0.06,0.04,1,1,[353403.78295556]
10000000.0,0.11,0.075,0.06,0.06,1,1,[530103.26323674]
10000000.0,0.11,0.075,0.06,0.08,1,1,[706799.07652309]
10000000.0,0.11,0.075,0.06,0.1,1,1,[883490.41139119]
10000000.0,0.11,0.075,0.06,0.12000000000000001,1,1,[1060176.27975476]
10000000.0,0.11,0.075,0.06,0.13999999999999999,1,1,[1236855.58558783]
10000000.0,0.11,0.075,0.06,0.16,1,1,[1413527.10561244]
10000000.0,0.11,0.075,0.06,0.18,1,1,[1590189.46233056]
10000000.0,0.11,0.075,0.06,0.19999999999999998,1,1,[1766841.09236757]
10000000.0,0.11,0.075,0.06,0.22,1,1,[1943480.2092936]
10000000.0,0.11,0.075,0.06,0.24,1,1,[2120104.7593761]
10000000.0,0.11,0.075,0.06,0.26,1,1,[2296712.36827995]
10000000.0,0.11,0.075,0.06,0.28,1,1,[2473300.27621145]
10000000.0,0.11,0.075,0.06,0.30000000000000004,1,1,[2649865.25830515]
10000000.0,0.11,0.075,0.06,0.32,1,1,[2826403.52609966]
10000000.0,0.11,0.075,0.06,0.34,1,1,[3002910.60464767]
10000000.0,0.11,0.075,0.06,0.36000000000000004,1,1,[3179381.17801641]
10000000.0,0.11,0.075,0.06,0.38,1,1,[3355808.89345445]
10000000.0,0.11,0.075,0.06,0.4,1,1,[3532186.11103225]
10000000.0,0.11,0.075,0.06,0.42000000000000004,1,1,[3708503.58065251]
10000000.0,0.11,0.075,0.06,0.44,1,1,[3884750.02129326]
10000000.0,0.11,0.075,0.06,0.46,1,1,[4060911.56713133]
10000000.0,0.11,0.075,0.06,0.48000000000000004,1,1,[4236971.03014423]
10000000.0,0.11,0.075,0.06,0.5,1,1,[4412906.90625733]
10000000.0,0.11,0.075,0.06,0.52,1,1,[4588692.01778341]
10000000.0,0.11,0.075,0.06,0.54,1,1,[4764291.63162826]
10000000.0,0.11,0.075,0.06,0.56,1,1,[4939660.80830613]
10000000.0,0.11,0.075,0.06,0.5800000000000001,1,1,[5114740.59990681]
10000000.0,0.11,0.075,0.06,0.6,1,1,[5289452.48748613]
10000000.0,0.11,0.075,0.06,0.62,1,1,[5463690.05890306]
10000000.0,0.11,0.075,0.06,0.64,1,1,[5637306.24057028]
10000000.0,0.11,0.075,0.06,0.66,1,1,[5810093.13865077]
10000000.0,0.11,0.075,0.06,0.68,1,1,[5981749.14836212]
10000000.0,0.11,0.075,0.06,0.7000000000000001,1,1,[6151823.2047331]
