length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.125,0.075,0.08,0.08,1,1,[26415.28065091]
10000000.0,0.125,0.075,0.08,0.1,1,1,[33008.84773217]
10000000.0,0.125,0.075,0.08,0.12000000000000001,1,1,[39591.04305171]
10000000.0,0.125,0.075,0.08,0.13999999999999999,1,1,[46159.00661525]
10000000.0,0.125,0.075,0.08,0.16,1,1,[52709.09700228]
10000000.0,0.125,0.075,0.08,0.18,1,1,[59236.99588406]
10000000.0,0.125,0.075,0.08,0.19999999999999998,1,1,[65737.58973521]
10000000.0,0.125,0.075,0.08,0.22,1,1,[72204.79045881]
10000000.0,0.125,0.075,0.08,0.24,1,1,[78631.30220336]
10000000.0,0.125,0.075,0.08,0.26,1,1,[85008.32279539]
10000000.0,0.125,0.075,0.08,0.28,1,1,[91325.1597785]
10000000.0,0.125,0.075,0.08,0.30000000000000004,1,1,[97568.7324029]
10000000.0,0.125,0.075,0.08,0.32,1,1,[103722.91930163]
10000000.0,0.125,0.075,0.08,0.34,1,1,[109767.69491336]
10000000.0,0.125,0.075,0.08,0.36000000000000004,1,1,[115677.97312993]
10000000.0,0.125,0.075,0.08,0.38,1,1,[121422.03974731]
10000000.0,0.125,0.075,0.08,0.4,1,1,[126959.39892024]
10000000.0,0.125,0.075,0.08,0.42000000000000004,1,1,[132237.77103811]
10000000.0,0.125,0.075,0.08,0.44,1,1,[137188.83991749]
10000000.0,0.125,0.075,0.08,0.46,1,1,[141722.12036677]
10000000.0,0.125,0.075,0.08,0.48000000000000004,1,1,[145715.93901136]
10000000.0,0.125,0.075,0.08,0.5,1,1,[149003.87299366]
10000000.0,0.125,0.075,0.08,0.52,1,1,[151353.84461651]
10000000.0,0.125,0.075,0.08,0.54,1,1,[152434.96960146]
10000000.0,0.125,0.075,0.08,0.56,1,1,[151763.25201093]
10000000.0,0.125,0.075,0.08,0.5800000000000001,1,1,[148609.22608686]
10000000.0,0.125,0.075,0.08,0.6,1,1,[141833.82496211]
10000000.0,0.125,0.075,0.08,0.62,1,1,[129581.09663226]
10000000.0,0.125,0.075,0.08,0.64,1,1,[108665.65071406]
10000000.0,0.125,0.075,0.08,0.66,1,1,[73253.9945992]
10000000.0,0.125,0.075,0.08,0.68,1,1,[11740.39729182]
10000000.0,0.125,0.075,0.1,0.12000000000000001,1,1,[69860.60818247]
10000000.0,0.125,0.075,0.1,0.13999999999999999,1,1,[81491.88297968]
10000000.0,0.125,0.075,0.1,0.16,1,1,[93113.14791887]
10000000.0,0.125,0.075,0.1,0.18,1,1,[104722.31431937]
10000000.0,0.125,0.075,0.1,0.19999999999999998,1,1,[116316.71671207]
10000000.0,0.125,0.075,0.1,0.22,1,1,[127893.18612609]
10000000.0,0.125,0.075,0.1,0.24,1,1,[139447.98247715]
10000000.0,0.125,0.075,0.1,0.26,1,1,[150976.68099979]
10000000.0,0.125,0.075,0.1,0.28,1,1,[162474.0216695]
10000000.0,0.125,0.075,0.1,0.30000000000000004,1,1,[173933.71638125]
10000000.0,0.125,0.075,0.1,0.32,1,1,[185348.20270006]
10000000.0,0.125,0.075,0.1,0.34,1,1,[196708.32770142]
10000000.0,0.125,0.075,0.1,0.36000000000000004,1,1,[208002.93879269]
10000000.0,0.125,0.075,0.1,0.38,1,1,[219218.3492093]
10000000.0,0.125,0.075,0.1,0.4,1,1,[230337.63263579]
10000000.0,0.125,0.075,0.1,0.42000000000000004,1,1,[241339.68193667]
10000000.0,0.125,0.075,0.1,0.44,1,1,[252197.93787102]
10000000.0,0.125,0.075,0.1,0.46,1,1,[262878.64935937]
10000000.0,0.125,0.075,0.1,0.48000000000000004,1,1,[273338.45816666]
10000000.0,0.125,0.075,0.1,0.5,1,1,[283520.99212782]
10000000.0,0.125,0.075,0.1,0.52,1,1,[293351.97505007]
10000000.0,0.125,0.075,0.1,0.54,1,1,[302732.06943488]
10000000.0,0.125,0.075,0.1,0.56,1,1,[311526.1701928]
10000000.0,0.125,0.075,0.1,0.5800000000000001,1,1,[319546.99169691]
10000000.0,0.125,0.075,0.1,0.6,1,1,[326529.19569918]
10000000.0,0.125,0.075,0.1,0.62,1,1,[332087.28676452]
10000000.0,0.125,0.075,0.1,0.64,1,1,[335644.51523897]
10000000.0,0.125,0.075,0.1,0.66,1,1,[336307.52584801]
10000000.0,0.125,0.075,0.1,0.68,1,1,[332633.72827845]
10000000.0,0.125,0.075,0.1,0.7000000000000001,1,1,[322172.0422727]
10000000.0,0.125,0.075,0.1,0.7200000000000001,1,1,[300484.54794847]
10000000.0,0.125,0.075,0.1,0.74,1,1,[258852.40059268]
10000000.0,0.125,0.075,0.1,0.76,1,1,[178183.24771779]
10000000.0,0.125,0.075,0.1,0.78,1,1,[9907.62227843]
10000000.0,0.125,0.075,0.12000000000000001,0.16,1,1,[115995.86216689]
10000000.0,0.125,0.075,0.12000000000000001,0.18,1,1,[130481.97454574]
10000000.0,0.125,0.075,0.12000000000000001,0.19999999999999998,1,1,[144958.77040579]
10000000.0,0.125,0.075,0.12000000000000001,0.22,1,1,[159424.57277453]
10000000.0,0.125,0.075,0.12000000000000001,0.24,1,1,[173877.19011002]
10000000.0,0.125,0.075,0.12000000000000001,0.26,1,1,[188313.99200047]
10000000.0,0.125,0.075,0.12000000000000001,0.28,1,1,[202731.86231362]
10000000.0,0.125,0.075,0.12000000000000001,0.30000000000000004,1,1,[217127.11009741]
10000000.0,0.125,0.075,0.12000000000000001,0.32,1,1,[231495.34815557]
10000000.0,0.125,0.075,0.12000000000000001,0.34,1,1,[245831.33609895]
10000000.0,0.125,0.075,0.12000000000000001,0.36000000000000004,1,1,[260128.77922954]
10000000.0,0.125,0.075,0.12000000000000001,0.38,1,1,[274380.07006576]
10000000.0,0.125,0.075,0.12000000000000001,0.4,1,1,[288575.95382731]
10000000.0,0.125,0.075,0.12000000000000001,0.42000000000000004,1,1,[302705.0916791]
10000000.0,0.125,0.075,0.12000000000000001,0.44,1,1,[316753.48475952]
10000000.0,0.125,0.075,0.12000000000000001,0.46,1,1,[330703.70621173]
10000000.0,0.125,0.075,0.12000000000000001,0.48000000000000004,1,1,[344533.86481893]
10000000.0,0.125,0.075,0.12000000000000001,0.5,1,1,[358216.18791315]
10000000.0,0.125,0.075,0.12000000000000001,0.52,1,1,[371715.0555199]
10000000.0,0.125,0.075,0.12000000000000001,0.54,1,1,[384984.22954091]
10000000.0,0.125,0.075,0.12000000000000001,0.56,1,1,[397962.87907983]
10000000.0,0.125,0.075,0.12000000000000001,0.5800000000000001,1,1,[410569.7662173]
10000000.0,0.125,0.075,0.12000000000000001,0.6,1,1,[422694.55255493]
10000000.0,0.125,0.075,0.12000000000000001,0.62,1,1,[434184.47592477]
10000000.0,0.125,0.075,0.12000000000000001,0.64,1,1,[444823.35108951]
10000000.0,0.125,0.075,0.12000000000000001,0.66,1,1,[454297.39151015]
10000000.0,0.125,0.075,0.12000000000000001,0.68,1,1,[462137.47318598]
10000000.0,0.125,0.075,0.12000000000000001,0.7000000000000001,1,1,[467617.25768632]
10000000.0,0.125,0.075,0.12000000000000001,0.7200000000000001,1,1,[469563.86752743]
10000000.0,0.125,0.075,0.12000000000000001,0.74,1,1,[465983.29715357]
10000000.0,0.125,0.075,0.12000000000000001,0.76,1,1,[453259.60338031]
10000000.0,0.125,0.075,0.12000000000000001,0.78,1,1,[424266.14252603]
10000000.0,0.125,0.075,0.12000000000000001,0.8,1,1,[363297.00483672]
10000000.0,0.125,0.075,0.12000000000000001,0.8200000000000001,1,1,[229826.65287962]
10000000.0,0.125,0.075,0.13999999999999999,0.19999999999999998,1,1,[161077.33915485]
10000000.0,0.125,0.075,0.13999999999999999,0.22,1,1,[177170.53468017]
10000000.0,0.125,0.075,0.13999999999999999,0.24,1,1,[193254.65617943]
10000000.0,0.125,0.075,0.13999999999999999,0.26,1,1,[209328.24206637]
10000000.0,0.125,0.075,0.13999999999999999,0.28,1,1,[225389.32912405]
10000000.0,0.125,0.075,0.13999999999999999,0.30000000000000004,1,1,[241435.53234768]
10000000.0,0.125,0.075,0.13999999999999999,0.32,1,1,[257464.00631847]
10000000.0,0.125,0.075,0.13999999999999999,0.34,1,1,[273471.36389176]
10000000.0,0.125,0.075,0.13999999999999999,0.36000000000000004,1,1,[289453.56264055]
10000000.0,0.125,0.075,0.13999999999999999,0.38,1,1,[305405.75632174]
10000000.0,0.125,0.075,0.13999999999999999,0.4,1,1,[321322.10301238]
10000000.0,0.125,0.075,0.13999999999999999,0.42000000000000004,1,1,[337195.51686899]
10000000.0,0.125,0.075,0.13999999999999999,0.44,1,1,[353017.34480206]
10000000.0,0.125,0.075,0.13999999999999999,0.46,1,1,[368776.94157046]
10000000.0,0.125,0.075,0.13999999999999999,0.48000000000000004,1,1,[384461.10555452]
10000000.0,0.125,0.075,0.13999999999999999,0.5,1,1,[400053.32080934]
10000000.0,0.125,0.075,0.13999999999999999,0.52,1,1,[415532.7258363]
10000000.0,0.125,0.075,0.13999999999999999,0.54,1,1,[430872.69076133]
10000000.0,0.125,0.075,0.13999999999999999,0.56,1,1,[446038.82371742]
10000000.0,0.125,0.075,0.13999999999999999,0.5800000000000001,1,1,[460986.12941898]
10000000.0,0.125,0.075,0.13999999999999999,0.6,1,1,[475654.88195236]
10000000.0,0.125,0.075,0.13999999999999999,0.62,1,1,[489964.5017042]
10000000.0,0.125,0.075,0.13999999999999999,0.64,1,1,[503804.25236146]
10000000.0,0.125,0.075,0.13999999999999999,0.66,1,1,[517018.71991066]
10000000.0,0.125,0.075,0.13999999999999999,0.68,1,1,[529384.43680345]
10000000.0,0.125,0.075,0.13999999999999999,0.7000000000000001,1,1,[540570.8873746]
10000000.0,0.125,0.075,0.13999999999999999,0.7200000000000001,1,1,[550072.69608836]
10000000.0,0.125,0.075,0.13999999999999999,0.74,1,1,[557085.74967436]
10000000.0,0.125,0.075,0.13999999999999999,0.76,1,1,[560267.07659306]
10000000.0,0.125,0.075,0.13999999999999999,0.78,1,1,[557234.23969222]
10000000.0,0.125,0.075,0.13999999999999999,0.8,1,1,[543421.29111677]
10000000.0,0.125,0.075,0.13999999999999999,0.8200000000000001,1,1,[509131.74136264]
10000000.0,0.125,0.075,0.13999999999999999,0.8400000000000001,1,1,[430599.326829]
10000000.0,0.125,0.075,0.13999999999999999,0.86,1,1,[235588.75746498]
10000000.0,0.125,0.075,0.16,0.24,1,1,[203232.91093644]
10000000.0,0.125,0.075,0.16,0.26,1,1,[220152.93777722]
10000000.0,0.125,0.075,0.16,0.28,1,1,[237063.79944862]
10000000.0,0.125,0.075,0.16,0.30000000000000004,1,1,[253964.11488975]
