length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.25,0.175,0.02,0.1,1,1,[506837.92204349]
10000000.0,0.25,0.175,0.02,0.12000000000000001,1,1,[608188.72942346]
10000000.0,0.25,0.175,0.02,0.13999999999999999,1,1,[709521.60536466]
10000000.0,0.25,0.175,0.02,0.16,1,1,[810830.49471663]
10000000.0,0.25,0.175,0.02,0.18,1,1,[912106.96956112]
10000000.0,0.25,0.175,0.02,0.19999999999999998,1,1,[1013339.82482501]
10000000.0,0.25,0.175,0.02,0.22,1,1,[1114514.12020951]
10000000.0,0.25,0.175,0.02,0.24,1,1,[1215609.73330929]
10000000.0,0.25,0.175,0.02,0.26,1,1,[1316599.21170431]
10000000.0,0.25,0.175,0.02,0.28,1,1,[1417444.53765434]
10000000.0,0.25,0.175,0.02,0.30000000000000004,1,1,[1518092.14693744]
10000000.0,0.25,0.175,0.02,0.32,1,1,[1618465.05724171]
10000000.0,0.25,0.175,0.02,0.34,1,1,[1718450.0485624]
10000000.0,0.25,0.175,0.02,0.36000000000000004,1,1,[1817876.04468504]
10000000.0,0.25,0.175,0.02,0.38,1,1,[1916476.1408089]
10000000.0,0.25,0.175,0.02,0.4,1,1,[2013817.61254352]
10000000.0,0.25,0.175,0.02,0.42000000000000004,1,1,[2109165.21508621]
10000000.0,0.25,0.175,0.02,0.44,1,1,[2201194.56596238]
10000000.0,0.25,0.175,0.02,0.46,1,1,[2287335.34399821]
10000000.0,0.25,0.175,0.02,0.48000000000000004,1,1,[2362083.45086032]
10000000.0,0.25,0.175,0.02,0.5,1,1,[2411948.23021982]
10000000.0,0.25,0.175,0.02,0.52,1,1,[2396844.71925439]
10000000.0,0.25,0.175,0.02,0.54,1,1,[2168110.32917608]
10000000.0,0.25,0.175,0.04,0.30000000000000004,1,1,[2295647.75480036]
10000000.0,0.25,0.175,0.04,0.32,1,1,[2448659.93411279]
10000000.0,0.25,0.175,0.04,0.34,1,1,[2601653.99787766]
10000000.0,0.25,0.175,0.04,0.36000000000000004,1,1,[2754626.39376309]
10000000.0,0.25,0.175,0.04,0.38,1,1,[2907572.10897685]
10000000.0,0.25,0.175,0.04,0.4,1,1,[3060484.62706211]
10000000.0,0.25,0.175,0.04,0.42000000000000004,1,1,[3213355.58831007]
10000000.0,0.25,0.175,0.04,0.44,1,1,[3366174.2503431]
10000000.0,0.25,0.175,0.04,0.46,1,1,[3518926.71293471]
10000000.0,0.25,0.175,0.04,0.48000000000000004,1,1,[3671594.81574628]
10000000.0,0.25,0.175,0.04,0.5,1,1,[3824154.55688008]
10000000.0,0.25,0.175,0.04,0.52,1,1,[3976573.78803477]
10000000.0,0.25,0.175,0.04,0.54,1,1,[4128808.78953171]
10000000.0,0.25,0.175,0.04,0.56,1,1,[4280799.06513133]
10000000.0,0.25,0.175,0.04,0.5800000000000001,1,1,[4432459.22542786]
10000000.0,0.25,0.175,0.04,0.6,1,1,[4583665.95356064]
10000000.0,0.25,0.175,0.04,0.62,1,1,[4734236.35174454]
10000000.0,0.25,0.175,0.04,0.64,1,1,[4883890.51993803]
10000000.0,0.25,0.175,0.04,0.66,1,1,[5032183.80090845]
10000000.0,0.25,0.175,0.04,0.68,1,1,[5178377.06340777]
10000000.0,0.25,0.175,0.04,0.7000000000000001,1,1,[5321170.8490405]
10000000.0,0.25,0.175,0.04,0.7200000000000001,1,1,[5458112.03931155]
10000000.0,0.25,0.175,0.04,0.74,1,1,[5584115.69599682]
10000000.0,0.25,0.175,0.04,0.76,1,1,[5687194.6823146]
10000000.0,0.25,0.175,0.04,0.78,1,1,[5733209.64839924]
10000000.0,0.25,0.175,0.04,0.8,1,1,[5589932.99618602]
10000000.0,0.25,0.175,0.04,0.8200000000000001,1,1,[4400316.8196695]
10000000.0,0.25,0.175,0.06,0.46,1,1,[3885508.96022362]
10000000.0,0.25,0.175,0.06,0.48000000000000004,1,1,[4054413.82997908]
10000000.0,0.25,0.175,0.06,0.5,1,1,[4223289.95110605]
10000000.0,0.25,0.175,0.06,0.52,1,1,[4392135.62451545]
10000000.0,0.25,0.175,0.06,0.54,1,1,[4560944.27222527]
10000000.0,0.25,0.175,0.06,0.56,1,1,[4729706.31506629]
10000000.0,0.25,0.175,0.06,0.5800000000000001,1,1,[4898408.66850999]
10000000.0,0.25,0.175,0.06,0.6,1,1,[5067033.57320318]
10000000.0,0.25,0.175,0.06,0.62,1,1,[5235556.72648926]
10000000.0,0.25,0.175,0.06,0.64,1,1,[5403944.39008448]
10000000.0,0.25,0.175,0.06,0.66,1,1,[5572148.85475662]
10000000.0,0.25,0.175,0.06,0.68,1,1,[5740101.14350831]
10000000.0,0.25,0.175,0.06,0.7000000000000001,1,1,[5907698.88132536]
10000000.0,0.25,0.175,0.06,0.7200000000000001,1,1,[6074785.32552651]
10000000.0,0.25,0.175,0.06,0.74,1,1,[6241111.39025656]
10000000.0,0.25,0.175,0.06,0.76,1,1,[6406262.92391157]
10000000.0,0.25,0.175,0.06,0.78,1,1,[6569511.6056782]
10000000.0,0.25,0.175,0.06,0.8,1,1,[6729481.95076446]
10000000.0,0.25,0.175,0.06,0.8200000000000001,1,1,[6883320.72230896]
10000000.0,0.25,0.175,0.06,0.8400000000000001,1,1,[7024291.6328159]
10000000.0,0.25,0.175,0.06,0.86,1,1,[7133137.16848901]
10000000.0,0.25,0.175,0.06,0.88,1,1,[7134242.8562771]
10000000.0,0.25,0.175,0.06,0.9,1,1,[6451810.40180702]
10000000.0,0.25,0.175,0.08,0.6,1,1,[5276387.09806689]
10000000.0,0.25,0.175,0.08,0.62,1,1,[5452192.95539759]
10000000.0,0.25,0.175,0.08,0.64,1,1,[5627946.7137011]
10000000.0,0.25,0.175,0.08,0.66,1,1,[5803636.75206177]
10000000.0,0.25,0.175,0.08,0.68,1,1,[5979242.93368415]
10000000.0,0.25,0.175,0.08,0.7000000000000001,1,1,[6154735.14726147]
10000000.0,0.25,0.175,0.08,0.7200000000000001,1,1,[6330068.64615432]
10000000.0,0.25,0.175,0.08,0.74,1,1,[6505175.6636347]
10000000.0,0.25,0.175,0.08,0.76,1,1,[6679950.46760068]
10000000.0,0.25,0.175,0.08,0.78,1,1,[6854221.62708673]
10000000.0,0.25,0.175,0.08,0.8,1,1,[7027697.48153763]
10000000.0,0.25,0.175,0.08,0.8200000000000001,1,1,[7199850.73498146]
10000000.0,0.25,0.175,0.08,0.8400000000000001,1,1,[7369650.20151527]
10000000.0,0.25,0.175,0.08,0.86,1,1,[7534855.41533251]
10000000.0,0.25,0.175,0.08,0.88,1,1,[7689817.07231683]
10000000.0,0.25,0.175,0.08,0.9,1,1,[7816628.306704]
10000000.0,0.25,0.175,0.08,0.92,1,1,[7829920.03136119]
10000000.0,0.25,0.175,0.08,0.9400000000000001,1,1,[6564362.17539507]
10000000.0,0.25,0.175,0.1,0.7000000000000001,1,1,[6273566.68977703]
10000000.0,0.25,0.175,0.1,0.7200000000000001,1,1,[6452655.07311945]
10000000.0,0.25,0.175,0.1,0.74,1,1,[6631637.55630025]
10000000.0,0.25,0.175,0.1,0.76,1,1,[6810473.17265953]
10000000.0,0.25,0.175,0.1,0.78,1,1,[6989092.88016577]
10000000.0,0.25,0.175,0.1,0.8,1,1,[7167381.40554049]
10000000.0,0.25,0.175,0.1,0.8200000000000001,1,1,[7345138.61352105]
10000000.0,0.25,0.175,0.1,0.8400000000000001,1,1,[7521995.52043346]
10000000.0,0.25,0.175,0.1,0.86,1,1,[7697214.18179424]
10000000.0,0.25,0.175,0.1,0.88,1,1,[7869144.92443067]
10000000.0,0.25,0.175,0.1,0.9,1,1,[8033458.64980358]
10000000.0,0.25,0.175,0.1,0.92,1,1,[8175530.81339949]
10000000.0,0.25,0.175,0.1,0.9400000000000001,1,1,[8216102.53377908]
10000000.0,0.25,0.175,0.1,0.9600000000000001,1,1,[6301663.87164117]
10000000.0,0.25,0.175,0.12000000000000001,0.76,1,1,[6871245.57080568]
10000000.0,0.25,0.175,0.12000000000000001,0.78,1,1,[7051850.42979016]
10000000.0,0.25,0.175,0.12000000000000001,0.8,1,1,[7232272.24947125]
10000000.0,0.25,0.175,0.12000000000000001,0.8200000000000001,1,1,[7412417.10939101]
10000000.0,0.25,0.175,0.12000000000000001,0.8400000000000001,1,1,[7592105.85265211]
10000000.0,0.25,0.175,0.12000000000000001,0.86,1,1,[7770988.54411225]
10000000.0,0.25,0.175,0.12000000000000001,0.88,1,1,[7948319.38577878]
10000000.0,0.25,0.175,0.12000000000000001,0.9,1,1,[8122284.74021051]
10000000.0,0.25,0.175,0.12000000000000001,0.92,1,1,[8287491.5206598]
10000000.0,0.25,0.175,0.12000000000000001,0.9400000000000001,1,1,[8421319.52985693]
10000000.0,0.25,0.175,0.12000000000000001,0.9600000000000001,1,1,[8317129.02224024]
10000000.0,0.25,0.175,0.13999999999999999,0.8,1,1,[7255115.35060684]
10000000.0,0.25,0.175,0.13999999999999999,0.8200000000000001,1,1,[7436235.9923528]
10000000.0,0.25,0.175,0.13999999999999999,0.8400000000000001,1,1,[7617069.66409642]
