length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.25,0.175,0.02,0.02,1,1,[91637.38810367]
10000000.0,0.25,0.175,0.02,0.04,1,1,[182312.40936863]
10000000.0,0.25,0.175,0.02,0.06,1,1,[271231.63142655]
10000000.0,0.25,0.175,0.02,0.08,1,1,[356889.87416032]
10000000.0,0.25,0.175,0.02,0.1,1,1,[436497.43669987]
10000000.0,0.25,0.175,0.02,0.12000000000000001,1,1,[507027.53914858]
10000000.0,0.25,0.175,0.04,0.02,1,1,[143950.58440227]
10000000.0,0.25,0.175,0.04,0.04,1,1,[287554.97764696]
10000000.0,0.25,0.175,0.04,0.06,1,1,[430746.16797299]
10000000.0,0.25,0.175,0.04,0.08,1,1,[573428.959719]
10000000.0,0.25,0.175,0.04,0.1,1,1,[715480.38674354]
10000000.0,0.25,0.175,0.04,0.12000000000000001,1,1,[856742.05311712]
10000000.0,0.25,0.175,0.04,0.13999999999999999,1,1,[997008.71662777]
10000000.0,0.25,0.175,0.04,0.16,1,1,[1136012.10550496]
10000000.0,0.25,0.175,0.04,0.18,1,1,[1273398.01769857]
10000000.0,0.25,0.175,0.04,0.19999999999999998,1,1,[1408693.76673683]
10000000.0,0.25,0.175,0.04,0.22,1,1,[1541261.82213449]
10000000.0,0.25,0.175,0.04,0.24,1,1,[1670234.37371786]
10000000.0,0.25,0.175,0.04,0.26,1,1,[1794424.32011614]
10000000.0,0.25,0.175,0.04,0.28,1,1,[1912218.26637459]
10000000.0,0.25,0.175,0.04,0.30000000000000004,1,1,[2021506.95437121]
10000000.0,0.25,0.175,0.04,0.32,1,1,[2119933.70319709]
10000000.0,0.25,0.175,0.04,0.34,1,1,[2206860.91786654]
10000000.0,0.25,0.175,0.04,0.36000000000000004,1,1,[2295875.10190143]
10000000.0,0.25,0.175,0.04,0.38,1,1,[2624657.52089839]
10000000.0,0.25,0.175,0.06,0.02,1,1,[160051.85625098]
10000000.0,0.25,0.175,0.06,0.04,1,1,[319868.89759278]
10000000.0,0.25,0.175,0.06,0.06,1,1,[479436.57729104]
10000000.0,0.25,0.175,0.06,0.08,1,1,[638727.28456874]
10000000.0,0.25,0.175,0.06,0.1,1,1,[797705.35502869]
10000000.0,0.25,0.175,0.06,0.12000000000000001,1,1,[956326.99185263]
10000000.0,0.25,0.175,0.06,0.13999999999999999,1,1,[1114539.20106642]
10000000.0,0.25,0.175,0.06,0.16,1,1,[1272278.09061371]
10000000.0,0.25,0.175,0.06,0.18,1,1,[1429466.53994949]
10000000.0,0.25,0.175,0.06,0.19999999999999998,1,1,[1586011.12386335]
10000000.0,0.25,0.175,0.06,0.22,1,1,[1741798.08500108]
10000000.0,0.25,0.175,0.06,0.24,1,1,[1896688.05086286]
