length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.25,0.175,0.02,0.30000000000000004,1,1,[1356879.89022245]
10000000.0,0.25,0.175,0.02,0.32,1,1,[1446779.49186855]
10000000.0,0.25,0.175,0.02,0.34,1,1,[1535847.33268557]
10000000.0,0.25,0.175,0.02,0.36000000000000004,1,1,[1623004.8132285]
10000000.0,0.25,0.175,0.02,0.38,1,1,[1704965.80381568]
10000000.0,0.25,0.175,0.02,0.4,1,1,[1768285.87915142]
10000000.0,0.25,0.175,0.02,0.42000000000000004,1,1,[1708874.28114441]
10000000.0,0.25,0.175,0.04,0.62,1,1,[4778685.47856994]
10000000.0,0.25,0.175,0.04,0.64,1,1,[4930378.18287823]
10000000.0,0.25,0.175,0.04,0.66,1,1,[5078940.74107026]
10000000.0,0.25,0.175,0.04,0.68,1,1,[5220046.66209615]
10000000.0,0.25,0.175,0.04,0.7000000000000001,1,1,[5339248.56838194]
10000000.0,0.25,0.175,0.04,0.7200000000000001,1,1,[5364720.40527758]
10000000.0,0.25,0.175,0.04,0.74,1,1,[4290352.22794312]
10000000.0,0.25,0.175,0.06,0.76,1,1,[6608566.7284917]
10000000.0,0.25,0.175,0.06,0.78,1,1,[6779573.95841301]
10000000.0,0.25,0.175,0.06,0.8,1,1,[6944096.42657059]
10000000.0,0.25,0.175,0.06,0.8200000000000001,1,1,[7088578.13626596]
10000000.0,0.25,0.175,0.06,0.8400000000000001,1,1,[7134063.72951915]
10000000.0,0.25,0.175,0.06,0.86,1,1,[5210653.94971932]
10000000.0,0.25,0.175,0.08,0.8400000000000001,1,1,[7671084.65884828]
10000000.0,0.25,0.175,0.08,0.86,1,1,[7846759.49472696]
10000000.0,0.25,0.175,0.08,0.88,1,1,[7997587.55896633]
10000000.0,0.25,0.175,0.08,0.9,1,1,[7960486.29964285]
10000000.0,0.25,0.175,0.1,0.9,1,1,[8405592.42321387]
10000000.0,0.25,0.175,0.1,0.92,1,1,[8523735.30272991]
10000000.0,0.25,0.175,0.1,0.9400000000000001,1,1,[5978460.78553225]
10000000.0,0.25,0.175,0.12000000000000001,0.92,1,1,[8694543.46010313]
10000000.0,0.25,0.175,0.12000000000000001,0.9400000000000001,1,1,[8802179.90639085]
10000000.0,0.25,0.175,0.13999999999999999,0.9400000000000001,1,1,[8918226.06726219]
10000000.0,0.25,0.175,0.13999999999999999,0.9600000000000001,1,1,[8748449.97378953]
10000000.0,0.25,0.175,0.16,0.9600000000000001,1,1,[9051572.2932902]
10000000.0,0.25,0.175,0.18,0.9600000000000001,1,1,[9084022.10925685]
10000000.0,0.25,0.175,0.19999999999999998,0.9600000000000001,1,1,[9061665.63421296]
10000000.0,0.25,0.175,0.19999999999999998,0.98,1,1,[7947928.86085535]
10000000.0,0.25,0.175,0.22,0.98,1,1,[8841389.64568251]
10000000.0,0.25,0.175,0.24,0.98,1,1,[8984368.48420017]
10000000.0,0.25,0.175,0.26,0.98,1,1,[8990289.29604964]
10000000.0,0.25,0.175,0.28,0.98,1,1,[8949998.60128954]
10000000.0,0.25,0.175,0.30000000000000004,0.98,1,1,[8888485.49443751]
10000000.0,0.25,0.175,0.32,0.98,1,1,[8815178.31601869]
10000000.0,0.25,0.175,0.34,0.98,1,1,[8734428.64112506]
10000000.0,0.25,0.175,0.36000000000000004,0.98,1,1,[8648551.18492209]
10000000.0,0.25,0.175,0.38,0.98,1,1,[8558913.20397347]
10000000.0,0.25,0.175,0.4,0.98,1,1,[8466388.4950958]
