length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.6,0.42,0.02,0.02,1,1,[39788.35068574]
10000000.0,0.6,0.42,0.02,0.04,1,1,[79561.38641798]
10000000.0,0.6,0.42,0.02,0.06,1,1,[119316.37986234]
10000000.0,0.6,0.42,0.02,0.08,1,1,[159048.93361402]
10000000.0,0.6,0.42,0.02,0.1,1,1,[198753.44405069]
10000000.0,0.6,0.42,0.02,0.12000000000000001,1,1,[238422.87537598]
10000000.0,0.6,0.42,0.02,0.13999999999999999,1,1,[278048.36213805]
10000000.0,0.6,0.42,0.02,0.16,1,1,[317618.64551268]
10000000.0,0.6,0.42,0.02,0.18,1,1,[357119.29020854]
10000000.0,0.6,0.42,0.02,0.19999999999999998,1,1,[396531.58928715]
10000000.0,0.6,0.42,0.02,0.22,1,1,[435831.01139443]
10000000.0,0.6,0.42,0.02,0.24,1,1,[474984.96203562]
10000000.0,0.6,0.42,0.02,0.26,1,1,[513949.49382242]
10000000.0,0.6,0.42,0.02,0.28,1,1,[552664.36777391]
10000000.0,0.6,0.42,0.02,0.30000000000000004,1,1,[591045.45862151]
10000000.0,0.6,0.42,0.02,0.32,1,1,[628972.75344915]
10000000.0,0.6,0.42,0.02,0.34,1,1,[666270.78924082]
10000000.0,0.6,0.42,0.02,0.36000000000000004,1,1,[702675.60894323]
10000000.0,0.6,0.42,0.02,0.38,1,1,[737776.59333832]
10000000.0,0.6,0.42,0.02,0.4,1,1,[770909.01119105]
10000000.0,0.6,0.42,0.02,0.42000000000000004,1,1,[800943.98299805]
10000000.0,0.6,0.42,0.02,0.44,1,1,[825849.82762406]
10000000.0,0.6,0.42,0.02,0.46,1,1,[841705.05295458]
10000000.0,0.6,0.42,0.02,0.48000000000000004,1,1,[840323.75907084]
10000000.0,0.6,0.42,0.02,0.5,1,1,[803996.15070136]
10000000.0,0.6,0.42,0.02,0.52,1,1,[732766.11126364]
10000000.0,0.6,0.42,0.04,0.02,1,1,[71536.71895549]
10000000.0,0.6,0.42,0.04,0.04,1,1,[143066.40589929]
10000000.0,0.6,0.42,0.04,0.06,1,1,[214588.79551893]
10000000.0,0.6,0.42,0.04,0.08,1,1,[286103.07367479]
10000000.0,0.6,0.42,0.04,0.1,1,1,[357608.23056625]
10000000.0,0.6,0.42,0.04,0.12000000000000001,1,1,[429103.08566083]
10000000.0,0.6,0.42,0.04,0.13999999999999999,1,1,[500586.27483421]
10000000.0,0.6,0.42,0.04,0.16,1,1,[572056.2238062]
10000000.0,0.6,0.42,0.04,0.18,1,1,[643511.11209428]
10000000.0,0.6,0.42,0.04,0.19999999999999998,1,1,[714948.82747223]
10000000.0,0.6,0.42,0.04,0.22,1,1,[786366.90936387]
10000000.0,0.6,0.42,0.04,0.24,1,1,[857762.47858639]
10000000.0,0.6,0.42,0.04,0.26,1,1,[929132.14983367]
10000000.0,0.6,0.42,0.04,0.28,1,1,[1000471.92202664]
10000000.0,0.6,0.42,0.04,0.30000000000000004,1,1,[1071777.03997729]
10000000.0,0.6,0.42,0.04,0.32,1,1,[1143041.81850485]
10000000.0,0.6,0.42,0.04,0.34,1,1,[1214259.41691709]
10000000.0,0.6,0.42,0.04,0.36000000000000004,1,1,[1285421.54719409]
10000000.0,0.6,0.42,0.04,0.38,1,1,[1356518.09263201]
