mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.02, desired_p_z_alice: 0.02, factor_x_mud: 1, SKR: [51680.15316764]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.02, desired_p_z_alice: 0.04, factor_x_mud: 1, SKR: [100408.03161316]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.02, desired_p_z_alice: 0.06, factor_x_mud: 1, SKR: [125220.34628884]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.04, desired_p_z_alice: 0.02, factor_x_mud: 1, SKR: [128273.00819635]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.04, desired_p_z_alice: 0.04, factor_x_mud: 1, SKR: [256257.11559284]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.04, desired_p_z_alice: 0.06, factor_x_mud: 1, SKR: [383684.44862418]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.04, desired_p_z_alice: 0.08, factor_x_mud: 1, SKR: [510109.6763176]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.04, desired_p_z_alice: 0.1, factor_x_mud: 1, SKR: [634749.59791227]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.04, desired_p_z_alice: 0.12000000000000001, factor_x_mud: 1, SKR: [756147.06663358]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.04, desired_p_z_alice: 0.13999999999999999, factor_x_mud: 1, SKR: [871402.83459383]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.04, desired_p_z_alice: 0.16, factor_x_mud: 1, SKR: [974241.1681522]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.04, desired_p_z_alice: 0.18, factor_x_mud: 1, SKR: [1049637.40147939]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.04, desired_p_z_alice: 0.19999999999999998, factor_x_mud: 1, SKR: [1060193.06274028]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.06, desired_p_z_alice: 0.02, factor_x_mud: 1, SKR: [151692.98456763]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.06, desired_p_z_alice: 0.04, factor_x_mud: 1, SKR: [303264.47126661]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.06, desired_p_z_alice: 0.06, factor_x_mud: 1, SKR: [454644.26035424]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.06, desired_p_z_alice: 0.08, factor_x_mud: 1, SKR: [605743.52126295]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.06, desired_p_z_alice: 0.1, factor_x_mud: 1, SKR: [756444.73214167]
mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.06, desired_p_z_alice: 0.12000000000000001, factor_x_mud: 1, SKR: [906588.23838938]
