OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.06, desired_p_z_alice: 0.7000000000000001, factor_x_mud: 1, SKR: 125993.13537117509
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.06, desired_p_z_alice: 0.7200000000000001, factor_x_mud: 1, SKR: 45041.32956517172
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.08, desired_p_z_alice: 0.8, factor_x_mud: 1, SKR: 495434.69258713344
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.08, desired_p_z_alice: 0.8200000000000001, factor_x_mud: 1, SKR: 245450.0187826908
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.1, desired_p_z_alice: 0.86, factor_x_mud: 1, SKR: 705457.5642556014
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.12000000000000001, desired_p_z_alice: 0.9, factor_x_mud: 1, SKR: 735004.5843987517
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.13999999999999999, desired_p_z_alice: 0.92, factor_x_mud: 1, SKR: 850090.513669703
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.16, desired_p_z_alice: 0.9400000000000001, factor_x_mud: 1, SKR: 557955.5048364142
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.18, desired_p_z_alice: 0.9400000000000001, factor_x_mud: 1, SKR: 1001340.583195247
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.19999999999999998, desired_p_z_alice: 0.9600000000000001, factor_x_mud: 1, SKR: 23036.440749853813
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.22, desired_p_z_alice: 0.9600000000000001, factor_x_mud: 1, SKR: 851314.7849260895
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.24, desired_p_z_alice: 0.9600000000000001, factor_x_mud: 1, SKR: 934929.4671161957
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.32, desired_p_z_alice: 0.98, factor_x_mud: 1, SKR: 147171.00738000986
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.34, desired_p_z_alice: 0.98, factor_x_mud: 1, SKR: 405557.7636359676
OG_length_multiply: 10000000.0, mpn_s: 0.15, mpn_d: 0.075, desired_p_decoy: 0.36000000000000004, desired_p_z_alice: 0.98, factor_x_mud: 1, SKR: 470270.7342811585
