length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.25,0.215,0.02,0.02,1,1,[417488.37522546]
10000000.0,0.25,0.215,0.02,0.04,1,1,[834967.93274411]
10000000.0,0.25,0.215,0.02,0.06,1,1,[1252434.28497277]
10000000.0,0.25,0.215,0.02,0.08,1,1,[1669883.24382313]
10000000.0,0.25,0.215,0.02,0.1,1,1,[2087310.06720403]
10000000.0,0.25,0.215,0.02,0.12000000000000001,1,1,[2504709.28046895]
10000000.0,0.25,0.215,0.02,0.13999999999999999,1,1,[2922074.47508956]
10000000.0,0.25,0.215,0.02,0.16,1,1,[3339398.06959712]
10000000.0,0.25,0.215,0.02,0.18,1,1,[3756671.01580295]
10000000.0,0.25,0.215,0.02,0.19999999999999998,1,1,[4173882.43002663]
10000000.0,0.25,0.215,0.02,0.22,1,1,[4591019.12314262]
10000000.0,0.25,0.215,0.02,0.24,1,1,[5008064.99422299]
10000000.0,0.25,0.215,0.02,0.26,1,1,[5425000.23926483]
10000000.0,0.25,0.215,0.02,0.28,1,1,[5841800.30699707]
10000000.0,0.25,0.215,0.02,0.30000000000000004,1,1,[6258434.50493464]
10000000.0,0.25,0.215,0.02,0.32,1,1,[6674864.11565508]
10000000.0,0.25,0.215,0.02,0.34,1,1,[7091039.81752264]
10000000.0,0.25,0.215,0.02,0.36000000000000004,1,1,[7506898.10218663]
10000000.0,0.25,0.215,0.02,0.38,1,1,[7922356.22008954]
10000000.0,0.25,0.215,0.02,0.4,1,1,[8337304.92488956]
10000000.0,0.25,0.215,0.02,0.42000000000000004,1,1,[8751597.85664218]
10000000.0,0.25,0.215,0.02,0.44,1,1,[9165035.67027054]
10000000.0,0.25,0.215,0.02,0.46,1,1,[9577341.73010827]
10000000.0,0.25,0.215,0.02,0.48000000000000004,1,1,[9988123.85910958]
10000000.0,0.25,0.215,0.02,0.5,1,1,[10396812.23520006]
10000000.0,0.25,0.215,0.02,0.52,1,1,[10802554.86875538]
10000000.0,0.25,0.215,0.02,0.54,1,1,[11204034.15661182]
10000000.0,0.25,0.215,0.02,0.56,1,1,[11599128.58764001]
10000000.0,0.25,0.215,0.02,0.5800000000000001,1,1,[11984250.82582852]
10000000.0,0.25,0.215,0.02,0.6,1,1,[12352955.88702571]
10000000.0,0.25,0.215,0.02,0.62,1,1,[12692742.48517414]
10000000.0,0.25,0.215,0.02,0.64,1,1,[12976843.85844636]
10000000.0,0.25,0.215,0.02,0.66,1,1,[13140237.70478177]
10000000.0,0.25,0.215,0.02,0.68,1,1,[13006296.24317572]
10000000.0,0.25,0.215,0.04,0.06,1,1,[1404417.49415228]
10000000.0,0.25,0.215,0.04,0.08,1,1,[1872551.1077913]
10000000.0,0.25,0.215,0.04,0.1,1,1,[2340679.78070737]
10000000.0,0.25,0.215,0.04,0.12000000000000001,1,1,[2808802.38562428]
10000000.0,0.25,0.215,0.04,0.13999999999999999,1,1,[3276917.67839296]
10000000.0,0.25,0.215,0.04,0.16,1,1,[3745024.27818104]
10000000.0,0.25,0.215,0.04,0.18,1,1,[4213120.6374576]
10000000.0,0.25,0.215,0.04,0.19999999999999998,1,1,[4681205.00699814]
10000000.0,0.25,0.215,0.04,0.22,1,1,[5149275.39518547]
10000000.0,0.25,0.215,0.04,0.24,1,1,[5617329.51994712]
10000000.0,0.25,0.215,0.04,0.26,1,1,[6085364.75120736]
10000000.0,0.25,0.215,0.04,0.28,1,1,[6553378.0412072]
10000000.0,0.25,0.215,0.04,0.30000000000000004,1,1,[7021365.8393398]
10000000.0,0.25,0.215,0.04,0.32,1,1,[7489323.9871832]
10000000.0,0.25,0.215,0.04,0.34,1,1,[7957247.58809216]
10000000.0,0.25,0.215,0.04,0.36000000000000004,1,1,[8425130.84390199]
10000000.0,0.25,0.215,0.04,0.38,1,1,[8892966.84879839]
10000000.0,0.25,0.215,0.04,0.4,1,1,[9360747.32692927]
10000000.0,0.25,0.215,0.04,0.42000000000000004,1,1,[9828462.29543672]
10000000.0,0.25,0.215,0.04,0.44,1,1,[10296099.62761425]
10000000.0,0.25,0.215,0.04,0.46,1,1,[10763644.48083061]
10000000.0,0.25,0.215,0.04,0.48000000000000004,1,1,[11231078.53913881]
10000000.0,0.25,0.215,0.04,0.5,1,1,[11698378.99860926]
10000000.0,0.25,0.215,0.04,0.52,1,1,[12165517.19037221]
10000000.0,0.25,0.215,0.04,0.54,1,1,[12632456.68549713]
10000000.0,0.25,0.215,0.04,0.56,1,1,[13099150.64601528]
10000000.0,0.25,0.215,0.04,0.5800000000000001,1,1,[13565538.05833939]
10000000.0,0.25,0.215,0.04,0.6,1,1,[14031538.27487653]
10000000.0,0.25,0.215,0.04,0.62,1,1,[14497042.93432461]
