length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.65,0.53,0.02,0.32,1,1,[13107727.60918636]
10000000.0,0.65,0.53,0.02,0.34,1,1,[13921649.04397018]
10000000.0,0.65,0.53,0.02,0.36000000000000004,1,1,[14721770.95141306]
10000000.0,0.65,0.53,0.02,0.38,1,1,[15464046.03425181]
10000000.0,0.65,0.53,0.02,0.4,1,1,[15658840.28953573]
10000000.0,0.65,0.53,0.04,0.64,1,1,[30382763.71324114]
10000000.0,0.65,0.53,0.04,0.66,1,1,[31311648.98457452]
10000000.0,0.65,0.53,0.04,0.68,1,1,[32192686.78425214]
10000000.0,0.65,0.53,0.04,0.7000000000000001,1,1,[32863529.64849021]
10000000.0,0.65,0.53,0.04,0.7200000000000001,1,1,[31043429.92025404]
10000000.0,0.65,0.53,0.06,0.8,1,1,[39474476.55629743]
10000000.0,0.65,0.53,0.06,0.8200000000000001,1,1,[40317354.76666147]
10000000.0,0.65,0.53,0.06,0.8400000000000001,1,1,[40091717.69278403]
10000000.0,0.65,0.53,0.08,0.86,1,1,[43099152.9463302]
10000000.0,0.65,0.53,0.08,0.88,1,1,[43975691.09340368]
10000000.0,0.65,0.53,0.08,0.9,1,1,[43052245.86382072]
10000000.0,0.65,0.53,0.1,0.9,1,1,[45357090.42290709]
10000000.0,0.65,0.53,0.1,0.92,1,1,[46063774.18115636]
10000000.0,0.65,0.53,0.12000000000000001,0.9400000000000001,1,1,[47098397.20230517]
10000000.0,0.65,0.53,0.13999999999999999,0.9400000000000001,1,1,[47342577.63232693]
10000000.0,0.65,0.53,0.13999999999999999,0.9600000000000001,1,1,[46086278.16901648]
10000000.0,0.65,0.53,0.16,0.9600000000000001,1,1,[47967632.2478866]
10000000.0,0.65,0.53,0.18,0.9600000000000001,1,1,[47965082.66898733]
10000000.0,0.65,0.53,0.19999999999999998,0.98,1,1,[36905004.27502912]
10000000.0,0.65,0.53,0.22,0.98,1,1,[46759670.50970152]
10000000.0,0.65,0.53,0.24,0.98,1,1,[47594277.4876466]
10000000.0,0.65,0.53,0.26,0.98,1,1,[47608318.20733462]
10000000.0,0.65,0.53,0.28,0.98,1,1,[47413186.1652604]
10000000.0,0.65,0.53,0.30000000000000004,0.98,1,1,[47137948.42866329]
10000000.0,0.65,0.53,0.32,0.98,1,1,[46823812.00457408]
10000000.0,0.65,0.53,0.34,0.98,1,1,[46487340.11130718]
10000000.0,0.65,0.53,0.78,0.98,1,1,[38078429.77800523]
10000000.0,0.65,0.53,0.8,0.98,1,1,[37677467.98893443]
10000000.0,0.65,0.53,0.8200000000000001,0.98,1,1,[37273697.58038608]
10000000.0,0.65,0.53,0.8400000000000001,0.98,1,1,[36866636.11369577]
10000000.0,0.65,0.53,0.86,0.98,1,1,[36455410.60656824]
10000000.0,0.65,0.53,0.88,0.98,1,1,[36038572.77149824]
10000000.0,0.65,0.53,0.9,0.98,1,1,[35613631.59074164]
10000000.0,0.65,0.53,0.92,0.9600000000000001,1,1,[34493724.59965185]
10000000.0,0.65,0.53,0.92,0.98,1,1,[35175941.69576078]
10000000.0,0.65,0.53,0.9400000000000001,0.9600000000000001,1,1,[34052803.28581928]
10000000.0,0.65,0.53,0.9400000000000001,0.98,1,1,[34715636.70960727]
10000000.0,0.65,0.53,0.9600000000000001,0.92,1,1,[32184842.25631417]
10000000.0,0.65,0.53,0.9600000000000001,0.9400000000000001,1,1,[32881480.28085591]
10000000.0,0.65,0.53,0.9600000000000001,0.9600000000000001,1,1,[33569637.43339843]
10000000.0,0.65,0.53,0.9600000000000001,0.98,1,1,[34206661.7042916]
10000000.0,0.65,0.53,0.98,0.86,1,1,[29552184.59799904]
10000000.0,0.65,0.53,0.98,0.88,1,1,[30238701.97432031]
10000000.0,0.65,0.53,0.98,0.9,1,1,[30924370.16675444]
10000000.0,0.65,0.53,0.98,0.92,1,1,[31608326.73708842]
10000000.0,0.65,0.53,0.98,0.9400000000000001,1,1,[32288129.77651056]
10000000.0,0.65,0.53,0.98,0.9600000000000001,1,1,[32954604.32787399]
10000000.0,0.65,0.53,0.98,0.98,1,1,[33541676.71524553]
100000000.0,0.65,0.53,0.02,0.8400000000000001,1,1,[42451587.79249936]
100000000.0,0.65,0.53,0.02,0.86,1,1,[43213420.79966652]
100000000.0,0.65,0.53,0.04,0.9600000000000001,1,1,[49372298.03723215]
100000000.0,0.65,0.53,0.06,0.98,1,1,[51042791.14154529]
1000000000.0,0.65,0.53,0.02,0.98,1,1,[52521578.30066847]
