length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.165,0.155,0.02,0.02,1,1,[827924.71378257]
10000000.0,0.165,0.155,0.02,0.04,1,1,[1655789.44311368]
10000000.0,0.165,0.155,0.02,0.06,1,1,[2483580.29066529]
10000000.0,0.165,0.155,0.02,0.08,1,1,[3311279.01659764]
10000000.0,0.165,0.155,0.02,0.1,1,1,[4138863.68830738]
10000000.0,0.165,0.155,0.02,0.12000000000000001,1,1,[4966307.78819681]
10000000.0,0.165,0.155,0.02,0.13999999999999999,1,1,[5793578.96677493]
10000000.0,0.165,0.155,0.02,0.16,1,1,[6620637.40883511]
10000000.0,0.165,0.155,0.02,0.18,1,1,[7447433.67969785]
10000000.0,0.165,0.155,0.02,0.19999999999999998,1,1,[8273905.85059245]
10000000.0,0.165,0.155,0.02,0.22,1,1,[9099975.61089794]
10000000.0,0.165,0.155,0.02,0.24,1,1,[9925542.93728947]
10000000.0,0.165,0.155,0.02,0.26,1,1,[10750478.67625727]
10000000.0,0.165,0.155,0.02,0.28,1,1,[11574614.05816368]
10000000.0,0.165,0.155,0.02,0.30000000000000004,1,1,[12397725.61332604]
10000000.0,0.165,0.155,0.02,0.32,1,1,[13219513.05232313]
10000000.0,0.165,0.155,0.02,0.34,1,1,[14039566.1254214]
10000000.0,0.165,0.155,0.02,0.36000000000000004,1,1,[14857313.7600292]
10000000.0,0.165,0.155,0.02,0.38,1,1,[15671943.84501443]
10000000.0,0.165,0.155,0.02,0.4,1,1,[16482272.73675311]
10000000.0,0.165,0.155,0.02,0.42000000000000004,1,1,[17286525.27413335]
10000000.0,0.165,0.155,0.02,0.44,1,1,[18081948.30595232]
10000000.0,0.165,0.155,0.02,0.46,1,1,[18864098.19794449]
10000000.0,0.165,0.155,0.02,0.48000000000000004,1,1,[19625450.71460684]
10000000.0,0.165,0.155,0.02,0.5,1,1,[20352502.33753376]
10000000.0,0.165,0.155,0.02,0.52,1,1,[21019251.29850961]
10000000.0,0.165,0.155,0.02,0.54,1,1,[21571457.13124024]
10000000.0,0.165,0.155,0.02,0.56,1,1,[21890627.53797679]
10000000.0,0.165,0.155,0.02,0.5800000000000001,1,1,[21924355.16017236]
10000000.0,0.165,0.155,0.04,0.02,1,1,[893289.44977404]
10000000.0,0.165,0.155,0.04,0.04,1,1,[1786552.7775156]
10000000.0,0.165,0.155,0.04,0.06,1,1,[2679787.92133344]
10000000.0,0.165,0.155,0.04,0.08,1,1,[3572991.47702368]
10000000.0,0.165,0.155,0.04,0.1,1,1,[4466159.45746968]
10000000.0,0.165,0.155,0.04,0.12000000000000001,1,1,[5359287.30182688]
10000000.0,0.165,0.155,0.04,0.13999999999999999,1,1,[6252369.80751369]
10000000.0,0.165,0.155,0.04,0.16,1,1,[7145401.02989729]
10000000.0,0.165,0.155,0.04,0.18,1,1,[8038374.15541096]
10000000.0,0.165,0.155,0.04,0.19999999999999998,1,1,[8931281.34574909]
10000000.0,0.165,0.155,0.04,0.22,1,1,[9824113.54748743]
