length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.85,0.8075,0.02,0.02,1,1,[610619.83045828]
10000000.0,0.85,0.8075,0.02,0.04,1,1,[1221220.97563303]
10000000.0,0.85,0.8075,0.02,0.06,1,1,[1831801.85725637]
10000000.0,0.85,0.8075,0.02,0.08,1,1,[2442359.65810295]
10000000.0,0.85,0.8075,0.02,0.1,1,1,[3052891.06917623]
10000000.0,0.85,0.8075,0.02,0.12000000000000001,1,1,[3663392.3066329]
10000000.0,0.85,0.8075,0.02,0.13999999999999999,1,1,[4273859.0508565]
10000000.0,0.85,0.8075,0.02,0.16,1,1,[4884286.35550011]
10000000.0,0.85,0.8075,0.02,0.18,1,1,[5494668.53272259]
10000000.0,0.85,0.8075,0.02,0.19999999999999998,1,1,[6104999.01236689]
10000000.0,0.85,0.8075,0.02,0.22,1,1,[6715270.16956106]
10000000.0,0.85,0.8075,0.02,0.24,1,1,[7325473.11279194]
10000000.0,0.85,0.8075,0.02,0.26,1,1,[7935597.42180737]
10000000.0,0.85,0.8075,0.02,0.28,1,1,[8545630.82124926]
10000000.0,0.85,0.8075,0.02,0.30000000000000004,1,1,[9155558.77127717]
10000000.0,0.85,0.8075,0.02,0.32,1,1,[9765363.95007208]
10000000.0,0.85,0.8075,0.02,0.34,1,1,[10375025.59425019]
10000000.0,0.85,0.8075,0.02,0.36000000000000004,1,1,[10984518.65074353]
10000000.0,0.85,0.8075,0.02,0.38,1,1,[11593812.67592108]
10000000.0,0.85,0.8075,0.02,0.4,1,1,[12202870.39203311]
10000000.0,0.85,0.8075,0.02,0.42000000000000004,1,1,[12811645.77341303]
10000000.0,0.85,0.8075,0.02,0.44,1,1,[13420081.47883752]
10000000.0,0.85,0.8075,0.02,0.46,1,1,[14028105.36164176]
10000000.0,0.85,0.8075,0.02,0.48000000000000004,1,1,[14635625.65846879]
10000000.0,0.85,0.8075,0.02,0.5,1,1,[15242524.25197248]
10000000.0,0.85,0.8075,0.02,0.52,1,1,[15848647.0723543]
10000000.0,0.85,0.8075,0.02,0.54,1,1,[16453790.15838071]
10000000.0,0.85,0.8075,0.02,0.56,1,1,[17057678.97769945]
10000000.0,0.85,0.8075,0.02,0.5800000000000001,1,1,[17659937.00067725]
10000000.0,0.85,0.8075,0.02,0.6,1,1,[18260036.62615303]
10000000.0,0.85,0.8075,0.02,0.62,1,1,[18857220.13085296]
10000000.0,0.85,0.8075,0.02,0.64,1,1,[19450367.69072941]
10000000.0,0.85,0.8075,0.02,0.66,1,1,[20037767.65115288]
10000000.0,0.85,0.8075,0.02,0.68,1,1,[20616696.47377149]
10000000.0,0.85,0.8075,0.02,0.7000000000000001,1,1,[21182604.07678538]
10000000.0,0.85,0.8075,0.02,0.7200000000000001,1,1,[21727416.43711544]
10000000.0,0.85,0.8075,0.02,0.74,1,1,[22235670.56772617]
10000000.0,0.85,0.8075,0.02,0.76,1,1,[22674676.12356105]
10000000.0,0.85,0.8075,0.02,0.78,1,1,[22965795.24019027]
10000000.0,0.85,0.8075,0.02,0.8,1,1,[22890856.97552024]
10000000.0,0.85,0.8075,0.02,0.8200000000000001,1,1,[22643416.75271055]
10000000.0,0.85,0.8075,0.04,0.02,1,1,[652460.77725109]
10000000.0,0.85,0.8075,0.04,0.04,1,1,[1304912.43005036]
10000000.0,0.85,0.8075,0.04,0.06,1,1,[1957354.89230898]
10000000.0,0.85,0.8075,0.04,0.08,1,1,[2609787.50548939]
10000000.0,0.85,0.8075,0.04,0.1,1,1,[3262209.43578656]
10000000.0,0.85,0.8075,0.04,0.12000000000000001,1,1,[3914619.71593467]
10000000.0,0.85,0.8075,0.04,0.13999999999999999,1,1,[4567017.24743288]
10000000.0,0.85,0.8075,0.04,0.16,1,1,[5219400.79069066]
10000000.0,0.85,0.8075,0.04,0.18,1,1,[5871768.94884292]
10000000.0,0.85,0.8075,0.04,0.19999999999999998,1,1,[6524120.14661393]
10000000.0,0.85,0.8075,0.04,0.22,1,1,[7176452.60426831]
10000000.0,0.85,0.8075,0.04,0.24,1,1,[7828764.30609093]
10000000.0,0.85,0.8075,0.04,0.26,1,1,[8481052.96244111]
10000000.0,0.85,0.8075,0.04,0.28,1,1,[9133315.96405887]
10000000.0,0.85,0.8075,0.04,0.30000000000000004,1,1,[9785550.32688645]
10000000.0,0.85,0.8075,0.04,0.32,1,1,[10437752.62515776]
10000000.0,0.85,0.8075,0.04,0.34,1,1,[11089918.90985068]
10000000.0,0.85,0.8075,0.04,0.36000000000000004,1,1,[11742044.60873398]
10000000.0,0.85,0.8075,0.04,0.38,1,1,[12394124.40308946]
10000000.0,0.85,0.8075,0.04,0.4,1,1,[13046152.07463782]
10000000.0,0.85,0.8075,0.04,0.42000000000000004,1,1,[13698120.31408195]
10000000.0,0.85,0.8075,0.04,0.44,1,1,[14350020.47976577]
10000000.0,0.85,0.8075,0.04,0.46,1,1,[15001842.29088459]
10000000.0,0.85,0.8075,0.04,0.48000000000000004,1,1,[15653573.43395092]
10000000.0,0.85,0.8075,0.04,0.5,1,1,[16305199.05302797]
10000000.0,0.85,0.8075,0.04,0.52,1,1,[16956701.08237124]
10000000.0,0.85,0.8075,0.04,0.54,1,1,[17608057.36265127]
10000000.0,0.85,0.8075,0.04,0.56,1,1,[18259240.45580721]
10000000.0,0.85,0.8075,0.04,0.5800000000000001,1,1,[18910216.03380935]
10000000.0,0.85,0.8075,0.04,0.6,1,1,[19560940.65486619]
10000000.0,0.85,0.8075,0.04,0.62,1,1,[20211358.64268731]
10000000.0,0.85,0.8075,0.04,0.64,1,1,[20861397.62539025]
10000000.0,0.85,0.8075,0.04,0.66,1,1,[21510962.02553581]
10000000.0,0.85,0.8075,0.04,0.68,1,1,[22159923.33769795]
10000000.0,0.85,0.8075,0.04,0.7000000000000001,1,1,[22808105.22265493]
10000000.0,0.85,0.8075,0.04,0.7200000000000001,1,1,[23455259.9607028]
10000000.0,0.85,0.8075,0.04,0.74,1,1,[24101029.95009453]
10000000.0,0.85,0.8075,0.04,0.76,1,1,[24744882.17107701]
10000000.0,0.85,0.8075,0.04,0.78,1,1,[25385991.2100867]
10000000.0,0.85,0.8075,0.04,0.8,1,1,[26023018.22682792]
10000000.0,0.85,0.8075,0.04,0.8200000000000001,1,1,[26653663.12551558]
10000000.0,0.85,0.8075,0.04,0.8400000000000001,1,1,[27273674.19455799]
10000000.0,0.85,0.8075,0.04,0.86,1,1,[27874394.55720185]
10000000.0,0.85,0.8075,0.04,0.88,1,1,[28435671.04153652]
10000000.0,0.85,0.8075,0.04,0.9,1,1,[28900227.33108396]
10000000.0,0.85,0.8075,0.04,0.92,1,1,[29040701.36618433]
10000000.0,0.85,0.8075,0.04,0.9400000000000001,1,1,[27084219.2455477]
10000000.0,0.85,0.8075,0.06,0.02,1,1,[663452.68205725]
10000000.0,0.85,0.8075,0.06,0.04,1,1,[1326898.92534139]
10000000.0,0.85,0.8075,0.06,0.06,1,1,[1990338.87404182]
10000000.0,0.85,0.8075,0.06,0.08,1,1,[2653772.25771005]
10000000.0,0.85,0.8075,0.06,0.1,1,1,[3317198.6847983]
10000000.0,0.85,0.8075,0.06,0.12000000000000001,1,1,[3980617.67958275]
10000000.0,0.85,0.8075,0.06,0.13999999999999999,1,1,[4644028.69022533]
10000000.0,0.85,0.8075,0.06,0.16,1,1,[5307431.08783546]
10000000.0,0.85,0.8075,0.06,0.18,1,1,[5970824.1611432]
10000000.0,0.85,0.8075,0.06,0.19999999999999998,1,1,[6634207.10818252]
10000000.0,0.85,0.8075,0.06,0.22,1,1,[7297579.0253748]
10000000.0,0.85,0.8075,0.06,0.24,1,1,[7960938.8939758]
10000000.0,0.85,0.8075,0.06,0.26,1,1,[8624285.56360631]
10000000.0,0.85,0.8075,0.06,0.28,1,1,[9287617.73239999]
10000000.0,0.85,0.8075,0.06,0.30000000000000004,1,1,[9950933.9231193]
10000000.0,0.85,0.8075,0.06,0.32,1,1,[10614232.45438441]
10000000.0,0.85,0.8075,0.06,0.34,1,1,[11277511.40590693]
10000000.0,0.85,0.8075,0.06,0.36000000000000004,1,1,[11940768.57629973]
10000000.0,0.85,0.8075,0.06,0.38,1,1,[12604001.43161448]
10000000.0,0.85,0.8075,0.06,0.4,1,1,[13267207.04220515]
10000000.0,0.85,0.8075,0.06,0.42000000000000004,1,1,[13930382.0047737]
10000000.0,0.85,0.8075,0.06,0.44,1,1,[14593522.34544951]
10000000.0,0.85,0.8075,0.06,0.46,1,1,[15256623.39837865]
10000000.0,0.85,0.8075,0.06,0.48000000000000004,1,1,[15919679.65239443]
10000000.0,0.85,0.8075,0.06,0.5,1,1,[16582684.55567162]
10000000.0,0.85,0.8075,0.06,0.52,1,1,[17245630.26447748]
10000000.0,0.85,0.8075,0.06,0.54,1,1,[17908507.31668153]
10000000.0,0.85,0.8075,0.06,0.56,1,1,[18571304.20272348]
10000000.0,0.85,0.8075,0.06,0.5800000000000001,1,1,[19234006.79492438]
10000000.0,0.85,0.8075,0.06,0.6,1,1,[19896597.57818338]
10000000.0,0.85,0.8075,0.06,0.62,1,1,[20559054.59764193]
10000000.0,0.85,0.8075,0.06,0.64,1,1,[21221349.99573558]
10000000.0,0.85,0.8075,0.06,0.66,1,1,[21883447.94163324]
10000000.0,0.85,0.8075,0.06,0.68,1,1,[22545301.64150815]
10000000.0,0.85,0.8075,0.06,0.7000000000000001,1,1,[23206848.92357437]
10000000.0,0.85,0.8075,0.06,0.7200000000000001,1,1,[23868005.55077456]
10000000.0,0.85,0.8075,0.06,0.74,1,1,[24528654.79390568]
10000000.0,0.85,0.8075,0.06,0.76,1,1,[25188630.62274302]
10000000.0,0.85,0.8075,0.06,0.78,1,1,[25847689.53625349]
10000000.0,0.85,0.8075,0.06,0.8,1,1,[26505461.14098689]
10000000.0,0.85,0.8075,0.06,0.8200000000000001,1,1,[27161356.55371143]
10000000.0,0.85,0.8075,0.06,0.8400000000000001,1,1,[27814386.86426296]
10000000.0,0.85,0.8075,0.06,0.86,1,1,[28462771.84789851]
10000000.0,0.85,0.8075,0.06,0.88,1,1,[29102999.96735797]
10000000.0,0.85,0.8075,0.06,0.9,1,1,[29727214.16991554]
10000000.0,0.85,0.8075,0.06,0.92,1,1,[30314235.46234452]
10000000.0,0.85,0.8075,0.06,0.9400000000000001,1,1,[30786344.9219082]
10000000.0,0.85,0.8075,0.06,0.9600000000000001,1,1,[30598716.26485941]
10000000.0,0.85,0.8075,0.08,0.02,1,1,[666732.12759077]
10000000.0,0.85,0.8075,0.08,0.04,1,1,[1333459.07528746]
10000000.0,0.85,0.8075,0.08,0.06,1,1,[2000181.04369577]
10000000.0,0.85,0.8075,0.08,0.08,1,1,[2666897.90545907]
10000000.0,0.85,0.8075,0.08,0.1,1,1,[3333609.43464834]
10000000.0,0.85,0.8075,0.08,0.12000000000000001,1,1,[4000315.33956659]
10000000.0,0.85,0.8075,0.08,0.13999999999999999,1,1,[4667015.27208311]
10000000.0,0.85,0.8075,0.08,0.16,1,1,[5333708.82938494]
10000000.0,0.85,0.8075,0.08,0.18,1,1,[6000395.55207833]
10000000.0,0.85,0.8075,0.08,0.19999999999999998,1,1,[6667074.91994962]
10000000.0,0.85,0.8075,0.08,0.22,1,1,[7333746.34584521]
10000000.0,0.85,0.8075,0.08,0.24,1,1,[8000409.16777173]
10000000.0,0.85,0.8075,0.08,0.26,1,1,[8667062.63912261]
10000000.0,0.85,0.8075,0.08,0.28,1,1,[9333705.91680241]
10000000.0,0.85,0.8075,0.08,0.30000000000000004,1,1,[10000338.0468999]
10000000.0,0.85,0.8075,0.08,0.32,1,1,[10666957.94743514]
10000000.0,0.85,0.8075,0.08,0.34,1,1,[11333564.38755771]
10000000.0,0.85,0.8075,0.08,0.36000000000000004,1,1,[12000155.96239041]
10000000.0,0.85,0.8075,0.08,0.38,1,1,[12666731.06247779]
10000000.0,0.85,0.8075,0.08,0.4,1,1,[13333287.83649186]
10000000.0,0.85,0.8075,0.08,0.42000000000000004,1,1,[13999824.14544065]
10000000.0,0.85,0.8075,0.08,0.44,1,1,[14666337.50607794]
10000000.0,0.85,0.8075,0.08,0.46,1,1,[15332825.02047087]
10000000.0,0.85,0.8075,0.08,0.48000000000000004,1,1,[15999283.28766219]
10000000.0,0.85,0.8075,0.08,0.5,1,1,[16665708.29194765]
10000000.0,0.85,0.8075,0.08,0.52,1,1,[17332095.26029631]
10000000.0,0.85,0.8075,0.08,0.54,1,1,[17998438.47860096]
10000000.0,0.85,0.8075,0.08,0.56,1,1,[18664731.05233885]
