length_multiply,mpn_s,mpn_d,desired_p_decoy,desired_p_z_alice,factor_x_mud,factor_total,SKR
10000000.0,0.13,0.085,0.02,0.02,1,1,[46464.95358114]
10000000.0,0.13,0.085,0.02,0.04,1,1,[92597.56406728]
10000000.0,0.13,0.085,0.02,0.06,1,1,[137994.4287582]
10000000.0,0.13,0.085,0.02,0.08,1,1,[181681.98767615]
10000000.0,0.13,0.085,0.02,0.1,1,1,[220968.30097331]
10000000.0,0.13,0.085,0.02,0.12000000000000001,1,1,[246598.7179758]
10000000.0,0.13,0.085,0.02,0.13999999999999999,1,1,[217412.03678494]
10000000.0,0.13,0.085,0.04,0.02,1,1,[131736.36363952]
10000000.0,0.13,0.085,0.04,0.04,1,1,[263378.25525062]
10000000.0,0.13,0.085,0.04,0.06,1,1,[394895.40012955]
10000000.0,0.13,0.085,0.04,0.08,1,1,[526245.92860909]
10000000.0,0.13,0.085,0.04,0.1,1,1,[657374.15661945]
10000000.0,0.13,0.085,0.04,0.12000000000000001,1,1,[788205.09110621]
10000000.0,0.13,0.085,0.04,0.13999999999999999,1,1,[918636.1479266]
10000000.0,0.13,0.085,0.04,0.16,1,1,[1048524.55526069]
10000000.0,0.13,0.085,0.04,0.18,1,1,[1177667.72427283]
10000000.0,0.13,0.085,0.04,0.19999999999999998,1,1,[1305771.77510344]
10000000.0,0.13,0.085,0.04,0.22,1,1,[1432399.39688362]
10000000.0,0.13,0.085,0.04,0.24,1,1,[1556880.16055804]
10000000.0,0.13,0.085,0.04,0.26,1,1,[1678149.32970698]
10000000.0,0.13,0.085,0.04,0.28,1,1,[1794442.80503868]
10000000.0,0.13,0.085,0.04,0.30000000000000004,1,1,[1902683.22356945]
10000000.0,0.13,0.085,0.04,0.32,1,1,[1997150.64124059]
10000000.0,0.13,0.085,0.04,0.34,1,1,[2066347.38986961]
10000000.0,0.13,0.085,0.04,0.36000000000000004,1,1,[2084950.00627684]
10000000.0,0.13,0.085,0.04,0.38,1,1,[1994304.35135196]
10000000.0,0.13,0.085,0.04,0.4,1,1,[1881080.50457362]
10000000.0,0.13,0.085,0.06,0.02,1,1,[158095.00785608]
10000000.0,0.13,0.085,0.06,0.04,1,1,[316132.80327615]
10000000.0,0.13,0.085,0.06,0.06,1,1,[474104.49639118]
10000000.0,0.13,0.085,0.06,0.08,1,1,[631997.61432719]
10000000.0,0.13,0.085,0.06,0.1,1,1,[789796.89494483]
10000000.0,0.13,0.085,0.06,0.12000000000000001,1,1,[947483.78578333]
10000000.0,0.13,0.085,0.06,0.13999999999999999,1,1,[1105035.66095511]
10000000.0,0.13,0.085,0.06,0.16,1,1,[1262424.76482619]
10000000.0,0.13,0.085,0.06,0.18,1,1,[1419616.80845492]
10000000.0,0.13,0.085,0.06,0.19999999999999998,1,1,[1576569.09632803]
10000000.0,0.13,0.085,0.06,0.22,1,1,[1733228.00181556]
10000000.0,0.13,0.085,0.06,0.24,1,1,[1889525.52378103]
10000000.0,0.13,0.085,0.06,0.26,1,1,[2045374.52549027]
10000000.0,0.13,0.085,0.06,0.28,1,1,[2200662.05114794]
10000000.0,0.13,0.085,0.06,0.30000000000000004,1,1,[2355239.78521508]
10000000.0,0.13,0.085,0.06,0.32,1,1,[2508910.17705441]
10000000.0,0.13,0.085,0.06,0.34,1,1,[2661405.83796142]
10000000.0,0.13,0.085,0.06,0.36000000000000004,1,1,[2812358.22726252]
10000000.0,0.13,0.085,0.06,0.38,1,1,[2961248.78967085]
10000000.0,0.13,0.085,0.06,0.4,1,1,[3107330.39073495]
10000000.0,0.13,0.085,0.06,0.42000000000000004,1,1,[3249496.57781691]
10000000.0,0.13,0.085,0.06,0.44,1,1,[3386055.18202556]
10000000.0,0.13,0.085,0.06,0.46,1,1,[3514317.58497713]
10000000.0,0.13,0.085,0.06,0.48000000000000004,1,1,[3629811.44371775]
10000000.0,0.13,0.085,0.06,0.5,1,1,[3724669.65925733]
10000000.0,0.13,0.085,0.06,0.52,1,1,[3784067.68187413]
10000000.0,0.13,0.085,0.06,0.54,1,1,[3777623.26692836]
10000000.0,0.13,0.085,0.06,0.56,1,1,[3637200.2856316]
10000000.0,0.13,0.085,0.06,0.5800000000000001,1,1,[3219293.421112]
10000000.0,0.13,0.085,0.08,0.02,1,1,[169730.39398574]
10000000.0,0.13,0.085,0.08,0.04,1,1,[339418.10048089]
10000000.0,0.13,0.085,0.08,0.06,1,1,[509059.63511809]
10000000.0,0.13,0.085,0.08,0.08,1,1,[678649.23800075]
10000000.0,0.13,0.085,0.08,0.1,1,1,[848179.83818611]
10000000.0,0.13,0.085,0.08,0.12000000000000001,1,1,[1017643.01812262]
10000000.0,0.13,0.085,0.08,0.13999999999999999,1,1,[1187028.82708582]
10000000.0,0.13,0.085,0.08,0.16,1,1,[1356325.50423149]
10000000.0,0.13,0.085,0.08,0.18,1,1,[1525519.11334107]
10000000.0,0.13,0.085,0.08,0.19999999999999998,1,1,[1694593.07386777]
10000000.0,0.13,0.085,0.08,0.22,1,1,[1863527.56153952]
10000000.0,0.13,0.085,0.08,0.24,1,1,[2032298.73978912]
10000000.0,0.13,0.085,0.08,0.26,1,1,[2200877.76782138]
10000000.0,0.13,0.085,0.08,0.28,1,1,[2369229.50968681]
10000000.0,0.13,0.085,0.08,0.30000000000000004,1,1,[2537310.83802525]
10000000.0,0.13,0.085,0.08,0.32,1,1,[2705068.38125794]
10000000.0,0.13,0.085,0.08,0.34,1,1,[2872435.49622921]
10000000.0,0.13,0.085,0.08,0.36000000000000004,1,1,[3039328.14719073]
